id,name,state,census_region,pop_dens,pct_aa,pop,female,caucasian,african_american,travel_time,land_area,hh_income,fips,votes_dem_2016,votes_gop_2016,total_votes_2016,partywinner12
31063,Frontier County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",2705,48.7,98.4,0.3,18.6,974.59,50227,31063,161,1106,1310,Republican
31065,Furnas County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",4888,50.3,97.7,0.3,17.7,719.13,39603,31065,304,1915,2315,Republican
31067,Gage County,NE,Midwest,"[ 17,   45)","[ 0.0, 2.0)",21663,50.6,96.9,0.5,21,851.49,47654,31067,2930,6333,9854,Republican
31069,Garden County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",1911,49.1,97.5,0.4,18.7,1704.28,39400,31069,153,869,1063,Republican
31071,Garfield County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",2003,50.6,98.9,0.4,10.9,569.79,41892,31071,121,819,968,Republican
31073,Gosper County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",1970,48.3,97.2,0.5,18.2,458.16,45893,31073,165,792,1000,Republican
31075,Grant County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",619,46,98.4,0.2,22.8,776.22,44167,31075,20,367,394,Republican
31077,Greeley County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",2482,48.8,98.2,0.7,21.1,569.81,44950,31077,210,911,1165,Republican
31079,Hall County,NE,Midwest,"[ 45,  118)","[ 2.0, 5.0)",61492,49.8,92.7,2.5,14.9,546.29,48712,31079,6142,14139,21331,Republican
31081,Hamilton County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",9135,49.9,98.3,0.3,17.2,542.88,56065,31081,873,3763,4902,Republican
31083,Harlan County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",3492,48.6,98.5,0.1,20.2,553.47,45920,31083,219,1302,1582,Republican
31085,Hayes County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",933,47.8,98.4,0.6,18.8,713.06,49125,31085,30,471,510,Republican
31087,Hitchcock County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",2901,49.9,97.9,0.2,17.8,709.94,39702,31087,158,1216,1440,Republican
31089,Holt County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",10403,50.4,98.2,0.2,14.3,2412.4,44427,31089,522,4275,4979,Republican
31091,Hooker County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",728,51.8,97.4,0,18.3,721.12,39327,31091,40,355,414,Republican
31093,Howard County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",6362,49.2,97.9,0.3,23.8,569.34,49088,31093,544,2284,2958,Republican
31095,Jefferson County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",7335,50.4,97.5,0.5,19.2,570.19,44843,31095,831,2387,3430,Republican
31097,Johnson County,NE,Midwest,"[  0,   17)","[ 5.0,10.0)",5185,41.8,90.5,5.7,25.5,376.05,42364,31097,560,1348,2051,Republican
31099,Kearney County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",6644,51,98.1,0.2,19.2,516.24,56466,31099,550,2519,3242,Republican
31101,Keith County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",8121,50.2,96.9,0.5,15.3,1061.6,41970,31101,560,3203,3945,Republican
31103,Keya Paha County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",810,50.6,99.1,0,16.6,773.07,36923,31103,39,458,514,Republican
31105,Kimball County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",3713,49.8,95.1,0.2,16.6,951.85,42180,31105,227,1317,1636,Republican
31107,Knox County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",8482,51.3,88.1,0.2,16.6,1108.35,42230,31107,715,3181,4061,Republican
31109,Lancaster County,NE,Midwest,"[118,71672]","[ 2.0, 5.0)",301795,49.9,88.8,3.8,18.2,837.55,51574,31109,60533,60456,129803,Republican
31111,Lincoln County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",35815,50.4,96.1,0.9,14.2,2564.07,48158,31111,2878,11992,15674,Republican
31113,Logan County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",750,51.6,97.2,0.4,27.3,570.66,44417,31113,32,400,451,Republican
31115,Loup County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",588,50,98.8,1,20.2,568.29,38125,31115,48,323,382,Republican
31117,McPherson County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",498,50,98.3,0.4,27.7,858.98,54926,31117,14,257,286,Republican
31119,Madison County,NE,Midwest,"[ 45,  118)","[ 0.0, 2.0)",35174,50.4,94.2,1.7,14.2,572.74,46566,31119,2663,10518,13956,Republican
31121,Merrick County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",7766,50.2,96.7,0.4,19.2,484.88,50859,31121,601,2914,3707,Republican
31123,Morrill County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",4862,49.2,96,0.3,17.9,1423.84,43886,31123,282,1788,2166,Republican
31125,Nance County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",3570,50.3,98.3,0.3,19.8,441.63,44286,31125,280,1257,1599,Republican
31127,Nemaha County,NE,Midwest,"[ 17,   45)","[ 0.0, 2.0)",7175,50.3,96.5,1.1,16.7,407.38,42672,31127,765,2068,3035,Republican
31129,Nuckolls County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",4369,50,98,0.2,18.5,575.16,37594,31129,348,1709,2153,Republican
31131,Otoe County,NE,Midwest,"[ 17,   45)","[ 0.0, 2.0)",15797,51,96.9,0.6,21.2,615.63,50881,31131,2017,4833,7279,Republican
31133,Pawnee County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",2702,49.7,97.5,0.4,18.3,431.08,37321,31133,279,970,1314,Republican
31135,Perkins County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",2891,49.2,98.4,0.8,17.3,883.34,58625,31135,160,1202,1418,Republican
31137,Phelps County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",9187,50.6,97.6,0.5,14.1,539.79,50000,31137,571,3832,4609,Republican
31139,Pierce County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",7202,49.4,98.3,0.3,18.2,573.25,51924,31139,382,3052,3580,Republican
31141,Platte County,NE,Midwest,"[ 45,  118)","[ 0.0, 2.0)",32666,49.6,96.3,0.7,15.5,674.06,51213,31141,2612,10864,14047,Republican
31143,Polk County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",5271,50.3,98,0.3,18.9,438.35,52848,31143,411,2019,2538,Republican
31145,Red Willow County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",10867,50.1,96.6,0.9,11.3,716.99,42345,31145,638,4212,5061,Republican
31147,Richardson County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",8128,50.5,93.9,0.3,17.5,551.84,38582,31147,798,2684,3666,Republican
31149,Rock County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",1443,48.5,98.3,0.1,14.1,1008.32,43500,31149,70,687,793,Republican
31151,Saline County,NE,Midwest,"[ 17,   45)","[ 0.0, 2.0)",14252,48.9,93.6,1.5,19.7,574.02,44109,31151,1630,2849,4795,Republican
31153,Sarpy County,NE,Midwest,"[118,71672]","[ 2.0, 5.0)",172193,50,89.8,4.4,20.3,238.99,69965,31153,27704,44649,77781,Republican
31155,Saunders County,NE,Midwest,"[ 17,   45)","[ 0.0, 2.0)",20919,49.3,97.6,0.5,26.8,750.23,59870,31155,2509,7486,10598,Republican
31157,Scotts Bluff County,NE,Midwest,"[ 45,  118)","[ 0.0, 2.0)",36465,51.6,94.1,0.8,15.8,739.4,43444,31157,3151,9952,13895,Republican
31159,Seward County,NE,Midwest,"[ 17,   45)","[ 0.0, 2.0)",17150,48.9,97.3,0.5,20.6,571.43,59435,31159,1881,5451,7754,Republican
31161,Sheridan County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",5259,50.6,85.8,0.3,16.1,2440.86,38548,31161,286,2192,2565,Republican
31163,Sherman County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",3074,51.1,98.8,0.2,26.1,565.83,41835,31163,338,1143,1553,Republican
31165,Sioux County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",1303,49,97,0.1,20.2,2066.74,42014,31165,77,602,709,Republican
31167,Stanton County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",6069,49.4,96.4,0.9,17.6,427.95,51493,31167,417,2173,2748,Republican
31169,Thayer County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",5230,51.5,98.1,0.4,14.5,573.81,44422,31169,490,1993,2613,Republican
31171,Thomas County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",687,48.5,98.7,0.1,16.5,713.24,55089,31171,30,344,387,Republican
31173,Thurston County,NE,Midwest,"[ 17,   45)","[ 0.0, 2.0)",6969,50.7,40.7,0.5,16.7,393.58,41400,31173,911,1013,2029,Democrat
31175,Valley County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",4204,50.4,98.2,0.3,13.4,568.05,40445,31175,337,1770,2172,Republican
31177,Washington County,NE,Midwest,"[ 45,  118)","[ 0.0, 2.0)",20258,50,97.4,0.8,22.4,389.96,65409,31177,2606,7374,10584,Republican
31179,Wayne County,NE,Midwest,"[ 17,   45)","[ 0.0, 2.0)",9431,49.4,95.3,1.9,14.7,442.92,52147,31179,828,2675,3740,Republican
31181,Webster County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",3658,51.3,96.8,0.5,17.1,574.91,41045,31181,306,1320,1687,Republican
31183,Wheeler County,NE,Midwest,"[  0,   17)","[ 0.0, 2.0)",766,49.5,98.8,0,14,575.18,38807,31183,62,377,459,Republican
31185,York County,NE,Midwest,"[ 17,   45)","[ 0.0, 2.0)",13917,51,96,1.5,12.9,572.51,49633,31185,1181,4686,6256,Republican
32001,Churchill County,NV,West,"[  0,   17)","[ 2.0, 5.0)",23989,49.7,85.4,2.1,18.2,4930.46,49830,32001,2210,7828,10936,Republican
32003,Clark County,NV,West,"[118,71672]","[10.0,15.0)",2069681,49.8,72.7,11.5,24.1,7891.43,52873,32003,401068,319571,765421,Democrat
32005,Douglas County,NV,West,"[ 45,  118)","[ 0.0, 2.0)",47536,50,92,0.9,24.6,709.72,60100,32005,8453,17406,27871,Republican
32007,Elko County,NV,West,"[  0,   17)","[ 0.0, 2.0)",52766,47.9,89,1.4,30.3,17169.83,70238,32007,3400,13542,18545,Republican
32009,Esmeralda County,NV,West,"[  0,   17)","[ 2.0, 5.0)",822,42.4,89.3,2.8,17.2,3581.88,30284,32009,65,329,423,Republican
32011,Eureka County,NV,West,"[  0,   17)","[ 0.0, 2.0)",2018,45.8,92.7,1.1,14.8,4175.68,64632,32011,74,723,854,Republican
32013,Humboldt County,NV,West,"[  0,   17)","[ 0.0, 2.0)",17279,47.7,90.1,1.1,31.1,9640.76,59472,32013,1386,4521,6433,Republican
32015,Lander County,NV,West,"[  0,   17)","[ 0.0, 2.0)",6009,48.8,90.9,1,28.1,5490.11,72742,32015,403,1828,2413,Republican
32017,Lincoln County,NV,West,"[  0,   17)","[ 2.0, 5.0)",5184,45.7,91.9,3.5,28.6,10633.2,40143,32017,285,1671,2132,Republican
32019,Lyon County,NV,West,"[ 17,   45)","[ 0.0, 2.0)",51789,49.5,90.2,1.3,30.8,2001.19,46137,32019,6146,16005,23762,Republican
32021,Mineral County,NV,West,"[  0,   17)","[ 2.0, 5.0)",4500,50.8,72.2,4.6,12.6,3752.84,35017,32021,637,1179,1997,Republican
32023,Nye County,NV,West,"[  0,   17)","[ 2.0, 5.0)",42282,49.5,90.1,2.6,26.5,18181.92,39876,32023,5095,13320,19592,Republican
32027,Pershing County,NV,West,"[  0,   17)","[ 2.0, 5.0)",6698,36.5,87.7,4,22.6,6036.56,52101,32027,430,1403,1982,Republican
32029,Storey County,NV,West,"[  0,   17)","[ 0.0, 2.0)",3912,48.3,91.6,1.7,26.6,262.92,61573,32029,752,1616,2558,Republican
32031,Washoe County,NV,West,"[ 45,  118)","[ 2.0, 5.0)",440078,49.6,85.7,2.6,21.5,6302.37,53040,32031,97032,94529,209282,Democrat
32033,White Pine County,NV,West,"[  0,   17)","[ 2.0, 5.0)",10034,42.7,87.2,4.5,21.4,8875.65,48586,32033,707,2723,3773,Republican
32510,Carson City,NV,West,"[118,71672]","[ 2.0, 5.0)",54522,48.8,89.7,2.3,16.6,144.66,51957,32510,9610,13125,25016,Republican
33001,Belknap County,NH,Northeast,"[118,71672]","[ 0.0, 2.0)",60305,50.9,96.4,0.7,27.3,400.23,58654,33001,13517,19315,34462,Republican
33003,Carroll County,NH,Northeast,"[ 45,  118)","[ 0.0, 2.0)",47399,50.5,97.2,0.5,25,931.06,50866,33003,12987,14635,29063,Republican
33005,Cheshire County,NH,Northeast,"[ 45,  118)","[ 0.0, 2.0)",76115,51.2,96.2,0.7,21.7,706.66,55155,33005,22064,16876,41080,Democrat
33007,Coos County,NH,Northeast,"[ 17,   45)","[ 0.0, 2.0)",31653,49,96.9,0.7,21.6,1794.69,41985,33007,6558,7951,15255,Democrat
33009,Grafton County,NH,Northeast,"[ 45,  118)","[ 0.0, 2.0)",89658,50.5,93.3,1.1,21.8,1708.75,54912,33009,28510,19010,50065,Democrat
33011,Hillsborough County,NH,Northeast,"[118,71672]","[ 2.0, 5.0)",405184,50.4,91.6,2.6,26.7,876.14,69829,33011,99589,100013,210622,Democrat
33013,Merrimack County,NH,Northeast,"[118,71672]","[ 0.0, 2.0)",147171,50.7,95.3,1.3,25.7,934.12,65353,33013,40198,37674,81982,Democrat
33015,Rockingham County,NH,Northeast,"[118,71672]","[ 0.0, 2.0)",300621,50.6,95.7,0.9,29.1,694.72,77348,33015,79994,90447,179005,Republican
33017,Strafford County,NH,Northeast,"[118,71672]","[ 0.0, 2.0)",125604,51.3,93.7,1.2,25.9,368.98,58825,33017,34894,29072,67918,Democrat
33019,Sullivan County,NH,Northeast,"[ 45,  118)","[ 0.0, 2.0)",43103,50.5,96.9,0.6,25,537.31,54463,33019,10210,10796,22101,Democrat
34001,Atlantic County,NJ,Northeast,"[118,71672]","[15.0,25.0)",275209,51.4,71.4,17.3,23.9,555.7,54235,34001,54472,47882,105738,Democrat
34003,Bergen County,NJ,Northeast,"[118,71672]","[ 5.0,10.0)",933572,51.6,75,6.7,30.8,233.01,83794,34003,209251,163220,383965,Democrat
34005,Burlington County,NJ,Northeast,"[118,71672]","[15.0,25.0)",449722,50.8,74.7,17.5,28.5,798.58,78446,34005,108361,79539,194988,Democrat
34007,Camden County,NJ,Northeast,"[118,71672]","[15.0,25.0)",511038,51.6,70.4,21,28,221.26,61683,34007,142375,71020,220437,Democrat
34009,Cape May County,NJ,Northeast,"[118,71672]","[ 5.0,10.0)",95344,51.2,91.8,5,21.8,251.43,56494,34009,18626,28237,48375,Republican
34011,Cumberland County,NJ,Northeast,"[118,71672]","[15.0,25.0)",157389,48.5,72.4,21.8,23.3,483.7,50750,34011,27045,24213,53018,Democrat
34013,Essex County,NJ,Northeast,"[118,71672]","[25.0,50.0)",795723,51.9,49.9,41.9,32.4,126.21,55095,34013,231031,62059,299808,Democrat
34015,Gloucester County,NJ,Northeast,"[118,71672]","[10.0,15.0)",290951,51.5,84.3,10.6,28.2,322.01,74524,34015,66355,66949,138388,Democrat
34017,Hudson County,NJ,Northeast,"[118,71672]","[15.0,25.0)",669115,50.2,66.1,15.1,34.2,46.19,58442,34017,149980,45615,201425,Democrat
34019,Hunterdon County,NJ,Northeast,"[118,71672]","[ 2.0, 5.0)",126067,50.5,92.2,2.7,33.6,427.82,106143,34019,28797,38565,70582,Republican
34021,Mercer County,NJ,Northeast,"[118,71672]","[15.0,25.0)",371537,51,66,21.1,27.2,224.56,73480,34021,93721,42604,141332,Democrat
34023,Middlesex County,NJ,Northeast,"[118,71672]","[10.0,15.0)",836297,50.8,62.8,11,32.4,308.91,79596,34023,164887,108981,282668,Democrat
34025,Monmouth County,NJ,Northeast,"[118,71672]","[ 5.0,10.0)",629279,51.3,84.9,7.6,33.4,468.79,84526,34025,135825,165305,311474,Republican
34027,Morris County,NJ,Northeast,"[118,71672]","[ 2.0, 5.0)",499727,51,84.6,3.5,30,460.18,98633,34027,114437,125376,248848,Republican
34029,Ocean County,NJ,Northeast,"[118,71672]","[ 2.0, 5.0)",586301,51.9,93,3.5,30.7,628.78,61136,34029,81845,170103,259592,Republican
34031,Passaic County,NJ,Northeast,"[118,71672]","[10.0,15.0)",508856,51.3,75.7,14.7,26.5,184.59,57654,34031,112608,71488,189099,Democrat
34033,Salem County,NJ,Northeast,"[118,71672]","[10.0,15.0)",64715,51.1,81.8,14.7,26.4,331.9,59718,34033,11766,16256,29220,Democrat
34035,Somerset County,NJ,Northeast,"[118,71672]","[ 5.0,10.0)",332568,51.2,72,9.8,31.7,301.81,99020,34035,83839,64640,154249,Democrat
34037,Sussex County,NJ,Northeast,"[118,71672]","[ 2.0, 5.0)",144909,50.3,94.3,2.1,37.7,519.01,87335,34037,24132,46486,73860,Republican
34039,Union County,NJ,Northeast,"[118,71672]","[15.0,25.0)",552939,51.3,68.7,23.4,29.4,102.86,68507,34039,145412,67582,219385,Democrat
34041,Warren County,NJ,Northeast,"[118,71672]","[ 2.0, 5.0)",106917,51.2,91.1,4.3,34.4,356.92,70912,34041,16991,29393,48442,Republican
35001,Bernalillo County,NM,West,"[118,71672]","[ 2.0, 5.0)",675551,50.9,85.1,3.4,21.6,1160.83,48801,35001,141960,93874,269861,Democrat
35003,Catron County,NM,West,"[  0,   17)","[ 0.0, 2.0)",3556,48,93.1,0.6,20.6,6923.69,39826,35003,426,1453,2024,Republican
35005,Chaves County,NM,West,"[  0,   17)","[ 2.0, 5.0)",65878,50.2,92.4,2.6,17.4,6065.28,39131,35005,5530,12869,20159,Republican
35006,Cibola County,NM,West,"[  0,   17)","[ 0.0, 2.0)",27349,49,54.1,1.4,22.8,4539.48,37237,35006,3721,3179,7975,Democrat
35007,Colfax County,NM,West,"[  0,   17)","[ 0.0, 2.0)",12680,49,94,0.9,14.5,3758.06,37734,35007,2118,2569,5271,Democrat
35009,Curry County,NM,West,"[ 17,   45)","[ 5.0,10.0)",50969,48.4,86.4,6.9,15,1404.8,39871,35009,2776,7560,11292,Republican
35011,De Baca County,NM,West,"[  0,   17)","[ 0.0, 2.0)",1825,50.2,94.6,0.3,14.6,2322.62,37660,35011,192,617,903,Republican
35013,Do\ufffda Ana County,NM,West,"[ 45,  118)","[ 2.0, 5.0)",213676,50.7,92.2,2.2,19.8,3807.51,37933,35013,37543,25095,69324,Democrat
35015,Eddy County,NM,West,"[  0,   17)","[ 0.0, 2.0)",56395,49.6,93.2,1.9,17.8,4175.73,49165,35015,5008,13124,19523,Republican
35017,Grant County,NM,West,"[  0,   17)","[ 0.0, 2.0)",29096,50.4,93.6,1.2,19.9,3961.63,37899,35017,6226,5251,12633,Democrat
35019,Guadalupe County,NM,West,"[  0,   17)","[ 2.0, 5.0)",4468,42.8,92.2,2.1,17.8,3030.48,29071,35019,962,591,1809,Democrat
35021,Harding County,NM,West,"[  0,   17)","[ 0.0, 2.0)",683,47.8,96.2,0.4,21.1,2125.44,34063,35021,156,311,527,Republican
35023,Hidalgo County,NM,West,"[  0,   17)","[ 0.0, 2.0)",4560,49.2,95.7,1.2,17.3,3436.86,34080,35023,780,906,1836,Democrat
35025,Lea County,NM,West,"[  0,   17)","[ 2.0, 5.0)",69999,48.5,91.6,4.3,17.9,4390.93,50694,35025,3877,12306,17369,Republican
35027,Lincoln County,NM,West,"[  0,   17)","[ 0.0, 2.0)",19706,50.6,93.4,0.9,19.3,4831.09,43014,35027,2329,5889,8856,Republican
35028,Los Alamos County,NM,West,"[118,71672]","[ 0.0, 2.0)",17682,49.6,89.3,0.7,16,109.17,106686,35028,5443,3329,10430,Democrat
35029,Luna County,NM,West,"[  0,   17)","[ 0.0, 2.0)",24673,49.8,93.7,1.7,20.8,2965.19,29282,35029,3195,3478,7245,Republican
35031,McKinley County,NM,West,"[  0,   17)","[ 0.0, 2.0)",74098,51.8,18.9,0.9,22.9,5449.81,30458,35031,13162,4893,20791,Democrat
35033,Mora County,NM,West,"[  0,   17)","[ 0.0, 2.0)",4592,48.5,93.9,1,24.1,1931.27,28481,35033,1533,662,2429,Democrat
35035,Otero County,NM,West,"[  0,   17)","[ 2.0, 5.0)",65082,49.1,83.9,4.1,20.4,6613.21,39263,35035,6033,11756,19636,Republican
35037,Quay County,NM,West,"[  0,   17)","[ 0.0, 2.0)",8501,51.4,92.6,1.7,14.4,2874.35,30802,35037,1016,2208,3550,Republican
35039,Rio Arriba County,NM,West,"[  0,   17)","[ 0.0, 2.0)",39777,50.7,78.3,0.9,26.3,5860.84,40250,35039,9534,3583,14767,Democrat
35041,Roosevelt County,NM,West,"[  0,   17)","[ 2.0, 5.0)",19536,49.7,92,2.4,15.2,2447.43,38764,35041,1445,3865,5855,Republican
35043,Sandoval County,NM,West,"[ 17,   45)","[ 2.0, 5.0)",137608,51,79.3,2.6,28.7,3710.65,58017,35043,27405,25748,60597,Democrat
35045,San Juan County,NM,West,"[ 17,   45)","[ 0.0, 2.0)",123785,50.4,57,0.8,25,5513.07,48196,35045,12826,27879,45476,Republican
35047,San Miguel County,NM,West,"[  0,   17)","[ 0.0, 2.0)",28239,50.6,92.2,1.7,20.3,4715.82,28275,35047,7249,2302,10662,Democrat
35049,Santa Fe County,NM,West,"[ 45,  118)","[ 0.0, 2.0)",148164,51.2,91.2,1.1,22.1,1909.41,52917,35049,49956,14198,70082,Democrat
35051,Sierra County,NM,West,"[  0,   17)","[ 0.0, 2.0)",11325,49.9,93.4,0.8,13.2,4178.96,27430,35051,1600,2998,5129,Republican
35053,Socorro County,NM,West,"[  0,   17)","[ 0.0, 2.0)",17310,48.9,82.2,1.3,19.1,6646.68,34036,35053,3275,2592,6756,Democrat
35055,Taos County,NM,West,"[  0,   17)","[ 0.0, 2.0)",33084,50.8,88.2,0.8,20.7,2203.11,32637,35055,10550,2706,15072,Democrat
35057,Torrance County,NM,West,"[  0,   17)","[ 2.0, 5.0)",15611,47.9,90.6,2.1,30.7,3344.85,31161,35057,1770,3695,6250,Republican
35059,Union County,NM,West,"[  0,   17)","[ 2.0, 5.0)",4297,42.3,92.7,2,12.8,3823.74,38902,35059,318,1214,1688,Republican
35061,Valencia County,NM,West,"[ 45,  118)","[ 0.0, 2.0)",75817,49.7,89.8,1.6,29.1,1066.18,42506,35061,10810,13175,27350,Democrat
36001,Albany County,NY,Northeast,"[118,71672]","[10.0,15.0)",308171,51.7,78.2,13.5,20,522.8,59394,36001,74775,44227,125644,Democrat
36003,Allegany County,NY,Northeast,"[ 45,  118)","[ 0.0, 2.0)",47736,49.5,96.2,1.3,20.8,1029.31,42445,36003,4473,11712,17111,Republican
36005,Bronx County,NY,Northeast,"[118,71672]","[25.0,50.0)",1438159,52.8,45.8,43.3,42.4,42.1,34388,36005,318403,34424,358857,Democrat
36007,Broome County,NY,Northeast,"[118,71672]","[ 5.0,10.0)",197349,51,87.9,5.5,18.7,705.77,45958,36007,35212,38077,77657,Democrat
36009,Cattaraugus County,NY,Northeast,"[ 45,  118)","[ 0.0, 2.0)",78600,50.5,92.6,1.4,21.6,1308.35,42603,36009,8717,18668,28961,Republican
36011,Cayuga County,NY,Northeast,"[ 45,  118)","[ 2.0, 5.0)",78823,48.9,92.7,4.4,21.4,691.58,51581,36011,12202,16194,30124,Democrat
36013,Chautauqua County,NY,Northeast,"[118,71672]","[ 2.0, 5.0)",132053,50.5,94.1,2.7,18,1060.23,42429,36013,17281,29418,49381,Republican
36015,Chemung County,NY,Northeast,"[118,71672]","[ 5.0,10.0)",87770,50.2,88.8,6.8,19,407.35,48804,36015,12394,19025,33195,Republican
36017,Chenango County,NY,Northeast,"[ 45,  118)","[ 0.0, 2.0)",49426,50.1,96.9,0.9,22.7,893.55,43941,36017,5943,11024,18113,Republican
36019,Clinton County,NY,Northeast,"[ 45,  118)","[ 2.0, 5.0)",81632,48.8,92.7,4.2,20.2,1037.85,50282,36019,13446,13181,28378,Democrat
36021,Columbia County,NY,Northeast,"[ 45,  118)","[ 5.0,10.0)",62122,49.8,90.7,5,25.7,634.71,57336,36021,13123,12756,27255,Democrat
36023,Cortland County,NY,Northeast,"[ 45,  118)","[ 0.0, 2.0)",49024,51.1,95,1.8,20.9,498.76,47151,36023,7976,9207,18424,Democrat
36025,Delaware County,NY,Northeast,"[ 17,   45)","[ 2.0, 5.0)",46581,49.7,95.5,2,22.6,1442.44,44470,36025,5825,11012,17778,Republican
36027,Dutchess County,NY,Northeast,"[118,71672]","[10.0,15.0)",296579,50.3,82.5,10.9,31.2,795.63,72525,36027,56874,58163,120199,Democrat
36029,Erie County,NY,Northeast,"[118,71672]","[10.0,15.0)",922835,51.6,80.7,13.9,20.9,1042.69,50653,36029,192065,173817,383248,Democrat
36031,Essex County,NY,Northeast,"[ 17,   45)","[ 2.0, 5.0)",38679,48.1,94.6,3,21.6,1794.23,47380,36031,6760,7275,15079,Democrat
36033,Franklin County,NY,Northeast,"[ 17,   45)","[ 5.0,10.0)",51262,44.8,83.9,6.7,19.5,1629.12,45667,36033,6517,7636,15148,Democrat
36035,Fulton County,NY,Northeast,"[ 45,  118)","[ 0.0, 2.0)",54105,50.5,95.7,1.9,23.3,495.47,44276,36035,5805,12759,19563,Republican
36037,Genesee County,NY,Northeast,"[118,71672]","[ 2.0, 5.0)",59162,50.3,93.2,3.1,21.7,492.94,49922,36037,6946,15986,24463,Republican
36039,Greene County,NY,Northeast,"[ 45,  118)","[ 5.0,10.0)",47967,47.8,90.8,6.3,26.3,647.16,49655,36039,6370,11546,18869,Republican
36041,Hamilton County,NY,Northeast,"[  0,   17)","[ 0.0, 2.0)",4715,49.7,97,0.9,24.8,1717.37,51522,36041,752,1795,2688,Republican
36043,Herkimer County,NY,Northeast,"[ 17,   45)","[ 0.0, 2.0)",63744,50.8,96.7,1.3,23,1411.47,45047,36043,7289,15664,24261,Republican
36045,Jefferson County,NY,Northeast,"[ 45,  118)","[ 5.0,10.0)",119103,47.8,88.2,6.4,18.2,1268.59,46484,36045,12289,19947,34263,Republican
36047,Kings County,NY,Northeast,"[118,71672]","[25.0,50.0)",2621793,52.6,49.5,35.4,41.1,70.82,46085,36047,595086,133653,746295,Democrat
36049,Lewis County,NY,Northeast,"[ 17,   45)","[ 0.0, 2.0)",27220,49.4,97.3,0.9,23.7,1274.68,46840,36049,2828,6916,10312,Republican
36051,Livingston County,NY,Northeast,"[ 45,  118)","[ 2.0, 5.0)",64586,49.8,94,2.8,24.6,631.76,53518,36051,10478,19211,31363,Republican
36053,Madison County,NY,Northeast,"[ 45,  118)","[ 0.0, 2.0)",72369,50.9,95.1,1.9,23,654.84,53589,36053,10548,14901,27392,Democrat
36055,Monroe County,NY,Northeast,"[118,71672]","[15.0,25.0)",749857,51.7,77.7,16,19.6,657.21,52394,36055,174063,128871,320164,Democrat
36057,Montgomery County,NY,Northeast,"[118,71672]","[ 2.0, 5.0)",49779,50.9,94.1,2.6,23.3,403.04,44156,36057,5961,10579,17438,Republican
36059,Nassau County,NY,Northeast,"[118,71672]","[10.0,15.0)",1358627,51.5,76.7,12.4,34,284.72,97690,36059,307326,275479,599649,Democrat
36061,New York County,NY,Northeast,"[118,71672]","[15.0,25.0)",1636268,52.8,65,18.4,30.3,22.83,69659,36061,515481,58935,591368,Democrat
36063,Niagara County,NY,Northeast,"[118,71672]","[ 5.0,10.0)",213525,51.3,88.6,7,21.1,522.36,47955,36063,32888,49223,86000,Democrat
