"cnt","year","month","date","hr","wkday","holiday","seasons","weather_cond","temp","hum","windspeed"
228,"2011","12","18",12,"sunday",0,"winter","Clear or Few Cloudy",-1.23074336397914,-0.141133379065671,0.276298271532379
228,"2011","12","18",13,"sunday",0,"winter","Clear or Few Cloudy",-1.02301171805486,-0.711288847940063,0.886073166268775
219,"2011","12","18",14,"sunday",0,"winter","Clear or Few Cloudy",-1.02301171805486,-0.711288847940063,0.764281665845554
207,"2011","12","18",15,"sunday",0,"winter","Clear or Few Cloudy",-0.919145895092722,-0.918618109348932,0.764281665845554
234,"2011","12","18",16,"sunday",0,"winter","Clear or Few Cloudy",-1.126877541017,-0.76312116329228,0.519881272378821
136,"2011","12","18",17,"sunday",0,"winter","Clear or Few Cloudy",-1.126877541017,-0.866785793996715,-0.211685122780796
138,"2011","12","18",18,"sunday",0,"winter","Clear or Few Cloudy",-1.126877541017,-0.918618109348932,0.0318978780656464
135,"2011","12","18",19,"sunday",0,"winter","Clear or Few Cloudy",-1.23074336397914,-0.55579190188341,-0.456085516247529
104,"2011","12","18",20,"sunday",0,"winter","Clear or Few Cloudy",-1.33460918694128,-0.141133379065671,-0.699668517093971
89,"2011","12","18",21,"sunday",0,"winter","Clear or Few Cloudy",-1.43847500990342,0.0661958823431994,-1.5538438052971
49,"2011","12","18",22,"sunday",0,"winter","Clear or Few Cloudy",-1.43847500990342,0.636351351217591,0.0318978780656464
37,"2011","12","18",23,"sunday",0,"winter","Clear or Few Cloudy",-1.54234083286556,0.636351351217591,-0.699668517093971
17,"2011","12","19",0,"monday",0,"winter","Clear or Few Cloudy",-1.54234083286556,0.636351351217591,-0.821460017517193
11,"2011","12","19",1,"monday",0,"winter","Clear or Few Cloudy",-1.6462066558277,0.895512927978679,-0.821460017517193
3,"2011","12","19",2,"monday",0,"winter","Clear or Few Cloudy",-1.6462066558277,0.895512927978679,-0.821460017517193
3,"2011","12","19",3,"monday",0,"winter","Clear or Few Cloudy",-1.75007247878984,1.20650682009198,-0.821460017517193
4,"2011","12","19",4,"monday",0,"winter","Clear or Few Cloudy",-1.75007247878984,1.20650682009198,-0.456085516247529
21,"2011","12","19",5,"monday",0,"winter","Clear or Few Cloudy",-1.85393830175198,1.56933302755751,-0.699668517093971
68,"2011","12","19",6,"monday",0,"winter","Clear or Few Cloudy",-1.75007247878984,1.20650682009198,-0.699668517093971
191,"2011","12","19",7,"monday",0,"winter","Clear or Few Cloudy",-1.6462066558277,0.584519035865374,-0.699668517093971
397,"2011","12","19",8,"monday",0,"winter","Clear or Few Cloudy",-1.54234083286556,0.636351351217591,0.0318978780656464
183,"2011","12","19",9,"monday",0,"winter","Clear or Few Cloudy",-1.43847500990342,0.325357459104286,0.276298271532379
108,"2011","12","19",10,"monday",0,"winter","Clear or Few Cloudy",-1.33460918694128,0.221692828399852,0.0318978780656464
127,"2011","12","19",11,"monday",0,"winter","Clear or Few Cloudy",-1.23074336397914,0.118028197695417,0.519881272378821
141,"2011","12","19",12,"monday",0,"winter","Clear or Few Cloudy",-1.02301171805486,-0.0893010637134531,1.13047355973551
142,"2011","12","19",13,"monday",0,"winter","Clear or Few Cloudy",-0.815280072130582,-0.711288847940063,1.13047355973551
137,"2011","12","19",14,"monday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-0.866785793996715,0.276298271532379
159,"2011","12","19",15,"monday",0,"winter","Clear or Few Cloudy",-0.607548426206302,-0.866785793996715,-0.211685122780796
208,"2011","12","19",16,"monday",0,"winter","Clear or Few Cloudy",-0.503682603244161,-1.17777968611002,0.519881272378821
378,"2011","12","19",17,"monday",0,"winter","Clear or Few Cloudy",-0.607548426206302,-0.866785793996715,0.0318978780656464
354,"2011","12","19",18,"monday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-0.659456532587845,0.0318978780656464
251,"2011","12","19",19,"monday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.503959586531193,-0.211685122780796
206,"2011","12","19",20,"monday",0,"winter","Clear or Few Cloudy",-0.503682603244161,-1.17777968611002,-0.211685122780796
127,"2011","12","19",21,"monday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.503959586531193,-0.456085516247529
107,"2011","12","19",22,"monday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.296630325122323,-0.211685122780796
60,"2011","12","19",23,"monday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-0.503959586531193,-0.211685122780796
21,"2011","12","20",0,"tuesday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-0.296630325122323,-0.699668517093971
6,"2011","12","20",1,"tuesday",0,"winter","Clear or Few Cloudy",-0.711414249168442,-0.503959586531193,-1.5538438052971
11,"2011","12","20",2,"tuesday",0,"winter","Mist or Cloudy",-0.815280072130582,-0.0893010637134531,-1.5538438052971
2,"2011","12","20",3,"tuesday",0,"winter","Mist or Cloudy",-0.815280072130582,-0.0893010637134531,-1.5538438052971
4,"2011","12","20",4,"tuesday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.503959586531193,-0.699668517093971
15,"2011","12","20",5,"tuesday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.296630325122323,-1.5538438052971
72,"2011","12","20",6,"tuesday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.296630325122323,-1.5538438052971
268,"2011","12","20",7,"tuesday",0,"winter","Mist or Cloudy",-0.711414249168442,-0.0374687483612356,-1.5538438052971
432,"2011","12","20",8,"tuesday",0,"winter","Mist or Cloudy",-0.399816780282022,-0.452127271178975,-0.821460017517193
259,"2011","12","20",9,"tuesday",0,"winter","Mist or Cloudy",-0.711414249168442,0.169860513047634,-1.5538438052971
129,"2011","12","20",10,"tuesday",0,"winter","Mist or Cloudy",-0.399816780282022,-0.244798009770106,0.0318978780656464
129,"2011","12","20",11,"tuesday",0,"winter","Mist or Cloudy",-0.503682603244161,-0.0374687483612356,-0.211685122780796
175,"2011","12","20",12,"tuesday",0,"winter","Mist or Cloudy",-0.295950957319881,-0.452127271178975,-0.456085516247529
181,"2011","12","20",13,"tuesday",0,"winter","Mist or Cloudy",-0.295950957319881,-0.452127271178975,-0.456085516247529
138,"2011","12","20",14,"tuesday",0,"winter","Mist or Cloudy",-0.295950957319881,-0.244798009770106,-0.699668517093971
154,"2011","12","20",15,"tuesday",0,"winter","Mist or Cloudy",-0.295950957319881,-0.452127271178975,-1.5538438052971
238,"2011","12","20",16,"tuesday",0,"winter","Clear or Few Cloudy",-0.295950957319881,-0.452127271178975,-1.5538438052971
431,"2011","12","20",17,"tuesday",0,"winter","Clear or Few Cloudy",-0.503682603244161,-0.0374687483612356,-0.211685122780796
411,"2011","12","20",18,"tuesday",0,"winter","Clear or Few Cloudy",-0.607548426206302,0.169860513047634,0.0318978780656464
224,"2011","12","20",19,"tuesday",0,"winter","Clear or Few Cloudy",-0.607548426206302,0.169860513047634,-1.5538438052971
147,"2011","12","20",20,"tuesday",0,"winter","Clear or Few Cloudy",-0.711414249168442,0.169860513047634,-1.5538438052971
143,"2011","12","20",21,"tuesday",0,"winter","Clear or Few Cloudy",-0.711414249168442,0.169860513047634,-0.821460017517193
107,"2011","12","20",22,"tuesday",0,"winter","Mist or Cloudy",-0.711414249168442,0.169860513047634,-1.5538438052971
53,"2011","12","20",23,"tuesday",0,"winter","Mist or Cloudy",-0.607548426206302,-0.0374687483612356,-1.5538438052971
25,"2011","12","21",0,"wednesday",0,"spring","Mist or Cloudy",-0.815280072130582,0.429022089808721,-0.456085516247529
11,"2011","12","21",1,"wednesday",0,"spring","Mist or Cloudy",-0.711414249168442,0.169860513047634,-0.699668517093971
4,"2011","12","21",2,"wednesday",0,"spring","Mist or Cloudy",-0.711414249168442,0.429022089808721,-1.5538438052971
2,"2011","12","21",3,"wednesday",0,"spring","Mist or Cloudy",-0.711414249168442,0.429022089808721,-1.5538438052971
2,"2011","12","21",4,"wednesday",0,"spring","Mist or Cloudy",-0.711414249168442,0.429022089808721,-1.5538438052971
28,"2011","12","21",5,"wednesday",0,"spring","Mist or Cloudy",-0.607548426206302,0.999177558683113,-0.699668517093971
76,"2011","12","21",6,"wednesday",0,"spring","Mist or Cloudy",-0.711414249168442,1.2583391354442,-1.5538438052971
229,"2011","12","21",7,"wednesday",0,"spring","Mist or Cloudy",-0.711414249168442,1.2583391354442,-0.699668517093971
405,"2011","12","21",8,"wednesday",0,"spring","Light Snow or Light Rain",-0.711414249168442,1.56933302755751,-1.5538438052971
234,"2011","12","21",9,"wednesday",0,"spring","Mist or Cloudy",-0.503682603244161,1.2583391354442,0.276298271532379
89,"2011","12","21",10,"wednesday",0,"spring","Mist or Cloudy",-0.0882193113956013,0.999177558683113,1.86203995489513
56,"2011","12","21",11,"wednesday",0,"spring","Mist or Cloudy",-0.0882193113956013,0.999177558683113,1.86203995489513
61,"2011","12","21",12,"wednesday",0,"spring","Light Snow or Light Rain",-0.192085134357741,1.31017145079642,1.61845695404868
58,"2011","12","21",13,"wednesday",0,"spring","Light Snow or Light Rain",-0.295950957319881,1.62116534290972,0.886073166268775
51,"2011","12","21",14,"wednesday",0,"spring","Mist or Cloudy",-0.0882193113956013,1.31017145079642,1.37405656058195
61,"2011","12","21",15,"wednesday",0,"spring","Mist or Cloudy",-0.0882193113956013,1.31017145079642,1.61845695404868
101,"2011","12","21",16,"wednesday",0,"spring","Light Snow or Light Rain",-0.295950957319881,1.93215923502303,1.13047355973551
229,"2011","12","21",17,"wednesday",0,"spring","Light Snow or Light Rain",-0.295950957319881,1.93215923502303,1.13047355973551
280,"2011","12","21",18,"wednesday",0,"spring","Mist or Cloudy",-0.295950957319881,1.93215923502303,0.886073166268775
209,"2011","12","21",19,"wednesday",0,"spring","Mist or Cloudy",0.0156465115665389,1.62116534290972,1.13047355973551
167,"2011","12","21",20,"wednesday",0,"spring","Mist or Cloudy",0.0156465115665389,1.62116534290972,1.37405656058195
123,"2011","12","21",21,"wednesday",0,"spring","Clear or Few Cloudy",0.0156465115665389,1.31017145079642,0.764281665845554
105,"2011","12","21",22,"wednesday",0,"spring","Clear or Few Cloudy",0.0156465115665389,1.31017145079642,0.519881272378821
54,"2011","12","21",23,"wednesday",0,"spring","Clear or Few Cloudy",0.0156465115665389,1.31017145079642,0.0318978780656464
27,"2011","12","22",0,"thursday",0,"spring","Mist or Cloudy",0.0156465115665389,0.999177558683113,-0.699668517093971
15,"2011","12","22",1,"thursday",0,"spring","Clear or Few Cloudy",-0.295950957319881,1.62116534290972,-0.821460017517193
11,"2011","12","22",2,"thursday",0,"spring","Clear or Few Cloudy",-0.0882193113956013,0.999177558683113,-0.699668517093971
6,"2011","12","22",3,"thursday",0,"spring","Clear or Few Cloudy",-0.295950957319881,0.221692828399852,-0.211685122780796
3,"2011","12","22",4,"thursday",0,"spring","Clear or Few Cloudy",-0.607548426206302,0.999177558683113,-0.456085516247529
16,"2011","12","22",5,"thursday",0,"spring","Clear or Few Cloudy",-0.607548426206302,0.999177558683113,-1.5538438052971
64,"2011","12","22",6,"thursday",0,"spring","Clear or Few Cloudy",-0.711414249168442,1.2583391354442,-1.5538438052971
186,"2011","12","22",7,"thursday",0,"spring","Clear or Few Cloudy",-0.815280072130582,1.56933302755751,-1.5538438052971
343,"2011","12","22",8,"thursday",0,"spring","Mist or Cloudy",-0.711414249168442,1.2583391354442,-1.5538438052971
228,"2011","12","22",9,"thursday",0,"spring","Mist or Cloudy",-0.607548426206302,1.2583391354442,-0.821460017517193
141,"2011","12","22",10,"thursday",0,"spring","Mist or Cloudy",-0.503682603244161,0.999177558683113,-0.821460017517193
145,"2011","12","22",11,"thursday",0,"spring","Mist or Cloudy",-0.295950957319881,0.740015981922026,-1.5538438052971
202,"2011","12","22",12,"thursday",0,"spring","Mist or Cloudy",-0.0882193113956013,-0.400294955826758,-1.5538438052971
188,"2011","12","22",13,"thursday",0,"spring","Mist or Cloudy",-0.192085134357741,0.0143635669909819,-1.5538438052971
159,"2011","12","22",14,"thursday",0,"spring","Mist or Cloudy",-0.192085134357741,0.0143635669909819,-1.5538438052971
214,"2011","12","22",15,"thursday",0,"spring","Mist or Cloudy",-0.0882193113956013,-0.192965694417888,-1.5538438052971
256,"2011","12","22",16,"thursday",0,"spring","Mist or Cloudy",-0.192085134357741,0.0143635669909819,-1.5538438052971
356,"2011","12","22",17,"thursday",0,"spring","Mist or Cloudy",-0.295950957319881,0.221692828399852,-0.211685122780796
288,"2011","12","22",18,"thursday",0,"spring","Mist or Cloudy",-0.295950957319881,-0.0374687483612356,-0.821460017517193
142,"2011","12","22",19,"thursday",0,"spring","Mist or Cloudy",-0.295950957319881,-0.0374687483612356,-1.5538438052971
33,"2011","12","22",20,"thursday",0,"spring","Light Snow or Light Rain",-0.399816780282022,0.429022089808721,-1.5538438052971
17,"2011","12","22",21,"thursday",0,"spring","Light Snow or Light Rain",-0.399816780282022,0.429022089808721,-1.5538438052971
17,"2011","12","22",22,"thursday",0,"spring","Light Snow or Light Rain",-0.711414249168442,1.56933302755751,-0.699668517093971
11,"2011","12","22",23,"thursday",0,"spring","Light Snow or Light Rain",-0.503682603244161,1.2583391354442,-1.5538438052971
9,"2011","12","23",0,"friday",0,"spring","Light Snow or Light Rain",-0.503682603244161,1.2583391354442,0.0318978780656464
12,"2011","12","23",1,"friday",0,"spring","Light Snow or Light Rain",-0.503682603244161,1.2583391354442,0.0318978780656464
13,"2011","12","23",2,"friday",0,"spring","Light Snow or Light Rain",-0.607548426206302,1.62116534290972,-0.456085516247529
4,"2011","12","23",3,"friday",0,"spring","Light Snow or Light Rain",-0.607548426206302,1.62116534290972,-0.456085516247529
2,"2011","12","23",4,"friday",0,"spring","Light Snow or Light Rain",-0.607548426206302,1.62116534290972,0.764281665845554
8,"2011","12","23",5,"friday",0,"spring","Clear or Few Cloudy",-0.711414249168442,1.56933302755751,0.0318978780656464
40,"2011","12","23",6,"friday",0,"spring","Clear or Few Cloudy",-0.607548426206302,0.999177558683113,0.519881272378821
92,"2011","12","23",7,"friday",0,"spring","Clear or Few Cloudy",-0.607548426206302,0.999177558683113,0.276298271532379
182,"2011","12","23",8,"friday",0,"spring","Clear or Few Cloudy",-0.503682603244161,0.688183666569809,0.519881272378821
156,"2011","12","23",9,"friday",0,"spring","Clear or Few Cloudy",-0.503682603244161,0.169860513047634,0.886073166268775
104,"2011","12","23",10,"friday",0,"spring","Clear or Few Cloudy",-0.503682603244161,-0.0374687483612356,1.37405656058195
174,"2011","12","23",11,"friday",0,"spring","Clear or Few Cloudy",-0.503682603244161,-0.244798009770106,2.10644034836186
170,"2011","12","23",12,"friday",0,"spring","Clear or Few Cloudy",-0.503682603244161,-0.452127271178975,2.71621524309825
194,"2011","12","23",13,"friday",0,"spring","Clear or Few Cloudy",-0.503682603244161,-0.659456532587845,2.22823184878508
200,"2011","12","23",14,"friday",0,"spring","Clear or Few Cloudy",-0.503682603244161,-0.452127271178975,1.86203995489513
203,"2011","12","23",15,"friday",0,"spring","Clear or Few Cloudy",-0.607548426206302,-0.452127271178975,1.37405656058195
181,"2011","12","23",16,"friday",0,"spring","Clear or Few Cloudy",-0.607548426206302,-0.659456532587845,0.886073166268775
140,"2011","12","23",17,"friday",0,"spring","Clear or Few Cloudy",-0.711414249168442,-0.503959586531193,0.276298271532379
95,"2011","12","23",18,"friday",0,"spring","Clear or Few Cloudy",-0.711414249168442,-0.659456532587845,0.519881272378821
76,"2011","12","23",19,"friday",0,"spring","Clear or Few Cloudy",-0.815280072130582,-0.503959586531193,0.0318978780656464
50,"2011","12","23",20,"friday",0,"spring","Clear or Few Cloudy",-0.919145895092722,-0.0893010637134531,1.13047355973551
32,"2011","12","23",21,"friday",0,"spring","Clear or Few Cloudy",-0.919145895092722,-0.0893010637134531,0.276298271532379
47,"2011","12","23",22,"friday",0,"spring","Clear or Few Cloudy",-0.919145895092722,0.169860513047634,0.0318978780656464
25,"2011","12","23",23,"friday",0,"spring","Clear or Few Cloudy",-0.919145895092722,0.169860513047634,-0.456085516247529
23,"2011","12","24",0,"saturday",0,"spring","Mist or Cloudy",-0.919145895092722,0.377189774456504,-0.211685122780796
16,"2011","12","24",1,"saturday",0,"spring","Mist or Cloudy",-0.919145895092722,0.169860513047634,-1.5538438052971
26,"2011","12","24",2,"saturday",0,"spring","Mist or Cloudy",-0.919145895092722,0.169860513047634,-0.821460017517193
5,"2011","12","24",3,"saturday",0,"spring","Mist or Cloudy",-0.919145895092722,0.377189774456504,-0.821460017517193
3,"2011","12","24",4,"saturday",0,"spring","Mist or Cloudy",-0.919145895092722,0.169860513047634,-0.211685122780796
4,"2011","12","24",5,"saturday",0,"spring","Mist or Cloudy",-0.919145895092722,0.169860513047634,-0.211685122780796
10,"2011","12","24",6,"saturday",0,"spring","Mist or Cloudy",-1.02301171805486,0.636351351217591,-0.211685122780796
10,"2011","12","24",7,"saturday",0,"spring","Clear or Few Cloudy",-1.02301171805486,0.377189774456504,1.37405656058195
27,"2011","12","24",8,"saturday",0,"spring","Clear or Few Cloudy",-1.126877541017,0.377189774456504,0.0318978780656464
56,"2011","12","24",9,"saturday",0,"spring","Clear or Few Cloudy",-1.02301171805486,-0.918618109348932,1.86203995489513
56,"2011","12","24",10,"saturday",0,"spring","Clear or Few Cloudy",-1.02301171805486,-1.07411505540558,2.47181484963152
71,"2011","12","24",11,"saturday",0,"spring","Clear or Few Cloudy",-0.919145895092722,-1.22961200146224,1.37405656058195
94,"2011","12","24",12,"saturday",0,"spring","Clear or Few Cloudy",-0.815280072130582,-1.22961200146224,0.764281665845554
121,"2011","12","24",13,"saturday",0,"spring","Clear or Few Cloudy",-0.815280072130582,-1.22961200146224,0.886073166268775
85,"2011","12","24",14,"saturday",0,"spring","Clear or Few Cloudy",-0.815280072130582,-1.22961200146224,0.886073166268775
