Party,Year,Sector,GHG_emissions
Monaco,2016,LULUCF,-0.01
Monaco,2017,LULUCF,0
Monaco,1990,Waste,0.65
Monaco,1991,Waste,0.73
Monaco,1992,Waste,0.83
Monaco,1993,Waste,0.92
Monaco,1994,Waste,1.02
Monaco,1995,Waste,1.08
Monaco,1996,Waste,1.23
Monaco,1997,Waste,0.79
Monaco,1998,Waste,0.99
Monaco,1999,Waste,1.75
Monaco,2000,Waste,2.15
Monaco,2001,Waste,2
Monaco,2002,Waste,1.7
Monaco,2003,Waste,1.95
Monaco,2004,Waste,2.25
Monaco,2005,Waste,2.6
Monaco,2006,Waste,2.71
Monaco,2007,Waste,2.63
Monaco,2008,Waste,2.77
Monaco,2009,Waste,1.18
Monaco,2010,Waste,2.35
Monaco,2011,Waste,2.17
Monaco,2012,Waste,2.67
Monaco,2013,Waste,2.49
Monaco,2014,Waste,2.39
Monaco,2015,Waste,2.79
Monaco,2016,Waste,2.54
Monaco,2017,Waste,2.21
Monaco,1990,Other,NA
Monaco,1991,Other,NA
Monaco,1992,Other,NA
Monaco,1993,Other,NA
Monaco,1994,Other,NA
Monaco,1995,Other,NA
Monaco,1996,Other,NA
Monaco,1997,Other,NA
Monaco,1998,Other,NA
Monaco,1999,Other,NA
Monaco,2000,Other,NA
Monaco,2001,Other,NA
Monaco,2002,Other,NA
Monaco,2003,Other,NA
Monaco,2004,Other,NA
Monaco,2005,Other,NA
Monaco,2006,Other,NA
Monaco,2007,Other,NA
Monaco,2008,Other,NA
Monaco,2009,Other,NA
Monaco,2010,Other,NA
Monaco,2011,Other,NA
Monaco,2012,Other,NA
Monaco,2013,Other,NA
Monaco,2014,Other,NA
Monaco,2015,Other,NA
Monaco,2016,Other,NA
Monaco,2017,Other,NA
Netherlands,1990,Energy,158605.17
Netherlands,1991,Energy,166986.27
Netherlands,1992,Energy,166856.67
Netherlands,1993,Energy,167217.9
Netherlands,1994,Energy,167555.44
Netherlands,1995,Energy,169281.67
Netherlands,1996,Energy,179163.51
Netherlands,1997,Energy,171079.72
Netherlands,1998,Energy,171906.08
Netherlands,1999,Energy,166277.14
Netherlands,2000,Energy,167085.1
Netherlands,2001,Energy,172780.46
Netherlands,2002,Energy,172201.99
Netherlands,2003,Energy,175739.01
Netherlands,2004,Energy,176932.42
Netherlands,2005,Energy,173011.69
Netherlands,2006,Energy,168431.55
Netherlands,2007,Energy,168706.31
Netherlands,2008,Energy,172167.15
Netherlands,2009,Energy,167221.2
Netherlands,2010,Energy,178900.65
Netherlands,2011,Energy,165490.02
Netherlands,2012,Energy,162422.48
Netherlands,2013,Energy,162147.41
Netherlands,2014,Energy,155114.93
Netherlands,2015,Energy,162520.89
Netherlands,2016,Energy,162550.49
Netherlands,2017,Energy,160161.38
Netherlands,1990,Industrial processes and product use,22924.78
Netherlands,1991,Industrial processes and product use,21743.09
Netherlands,1992,Industrial processes and product use,22818.59
Netherlands,1993,Industrial processes and product use,23954.9
Netherlands,1994,Industrial processes and product use,25926.33
Netherlands,1995,Industrial processes and product use,24969.89
Netherlands,1996,Industrial processes and product use,26890.48
Netherlands,1997,Industrial processes and product use,27939.09
Netherlands,1998,Industrial processes and product use,28907.95
Netherlands,1999,Industrial processes and product use,22629.17
Netherlands,2000,Industrial processes and product use,21698.85
Netherlands,2001,Industrial processes and product use,17729.22
Netherlands,2002,Industrial processes and product use,17797.02
Netherlands,2003,Industrial processes and product use,15886.71
Netherlands,2004,Industrial processes and product use,16578.87
Netherlands,2005,Industrial processes and product use,16538.1
Netherlands,2006,Industrial processes and product use,16483.37
Netherlands,2007,Industrial processes and product use,15346.75
Netherlands,2008,Industrial processes and product use,11606.59
Netherlands,2009,Industrial processes and product use,11289.59
Netherlands,2010,Industrial processes and product use,11891.19
Netherlands,2011,Industrial processes and product use,11765.86
Netherlands,2012,Industrial processes and product use,11405.95
Netherlands,2013,Industrial processes and product use,11037.12
Netherlands,2014,Industrial processes and product use,10471.5
Netherlands,2015,Industrial processes and product use,10935.78
Netherlands,2016,Industrial processes and product use,10660.24
Netherlands,2017,Industrial processes and product use,11091.65
Netherlands,1990,Agriculture,25077.39
Netherlands,1991,Agriculture,25394.96
Netherlands,1992,Agriculture,25428.73
Netherlands,1993,Agriculture,25025.12
Netherlands,1994,Agriculture,24098.44
Netherlands,1995,Agriculture,24177.95
Netherlands,1996,Agriculture,23831.24
Netherlands,1997,Agriculture,23046.48
Netherlands,1998,Agriculture,22304.86
Netherlands,1999,Agriculture,21792.66
Netherlands,2000,Agriculture,20698.38
Netherlands,2001,Agriculture,20236.45
Netherlands,2002,Agriculture,19086.38
Netherlands,2003,Agriculture,18707.24
Netherlands,2004,Agriculture,18554.65
Netherlands,2005,Agriculture,18357.14
Netherlands,2006,Agriculture,18379.28
Netherlands,2007,Agriculture,18101.51
Netherlands,2008,Agriculture,18124
Netherlands,2009,Agriculture,17969.6
Netherlands,2010,Agriculture,17973.31
Netherlands,2011,Agriculture,17653.83
Netherlands,2012,Agriculture,17421.84
Netherlands,2013,Agriculture,17876.61
Netherlands,2014,Agriculture,18040
Netherlands,2015,Agriculture,18659.6
Netherlands,2016,Agriculture,18888.65
Netherlands,2017,Agriculture,18927.23
Netherlands,1990,LULUCF,6491.47
Netherlands,1991,LULUCF,6583.71
Netherlands,1992,LULUCF,6549.47
Netherlands,1993,LULUCF,6613.95
Netherlands,1994,LULUCF,6624.87
Netherlands,1995,LULUCF,6428.36
Netherlands,1996,LULUCF,6372.37
Netherlands,1997,LULUCF,6278.77
Netherlands,1998,LULUCF,6269.07
Netherlands,1999,LULUCF,6198.17
Netherlands,2000,LULUCF,6071.82
Netherlands,2001,LULUCF,6072.95
Netherlands,2002,LULUCF,6025.37
Netherlands,2003,LULUCF,6060.86
Netherlands,2004,LULUCF,5793.93
Netherlands,2005,LULUCF,5660.66
Netherlands,2006,LULUCF,5600.43
Netherlands,2007,LULUCF,5574.37
Netherlands,2008,LULUCF,5427.78
Netherlands,2009,LULUCF,5616.56
Netherlands,2010,LULUCF,5569.05
Netherlands,2011,LULUCF,5591.61
Netherlands,2012,LULUCF,5547.1
Netherlands,2013,LULUCF,5740.25
Netherlands,2014,LULUCF,5630.52
Netherlands,2015,LULUCF,5645.49
Netherlands,2016,LULUCF,5579.14
Netherlands,2017,LULUCF,5600.07
Netherlands,1990,Waste,14186.29
Netherlands,1991,Waste,14316.56
Netherlands,1992,Waste,14066.72
Netherlands,1993,Waste,13731.29
Netherlands,1994,Waste,13235.43
Netherlands,1995,Waste,12582.08
Netherlands,1996,Waste,12191.72
Netherlands,1997,Waste,11817.01
Netherlands,1998,Waste,11318.74
Netherlands,1999,Waste,10405.59
Netherlands,2000,Waste,9821.86
Netherlands,2001,Waste,9261.15
Netherlands,2002,Waste,8793.51
Netherlands,2003,Waste,8230.78
Netherlands,2004,Waste,7904.4
Netherlands,2005,Waste,6401.53
Netherlands,2006,Waste,5939.75
Netherlands,2007,Waste,5545.62
Netherlands,2008,Waste,5197.26
Netherlands,2009,Waste,4932.28
Netherlands,2010,Waste,4597.88
Netherlands,2011,Waste,4325.65
Netherlands,2012,Waste,4096.67
Netherlands,2013,Waste,3892.8
Netherlands,2014,Waste,3655.46
Netherlands,2015,Waste,3444.14
Netherlands,2016,Waste,3284.93
Netherlands,2017,Waste,3079.66
Netherlands,1990,Other,NA
Netherlands,1991,Other,NA
Netherlands,1992,Other,NA
Netherlands,1993,Other,NA
Netherlands,1994,Other,NA
Netherlands,1995,Other,NA
Netherlands,1996,Other,NA
Netherlands,1997,Other,NA
Netherlands,1998,Other,NA
Netherlands,1999,Other,NA
Netherlands,2000,Other,NA
Netherlands,2001,Other,NA
Netherlands,2002,Other,NA
Netherlands,2003,Other,NA
Netherlands,2004,Other,NA
Netherlands,2005,Other,NA
Netherlands,2006,Other,NA
Netherlands,2007,Other,NA
Netherlands,2008,Other,NA
Netherlands,2009,Other,NA
Netherlands,2010,Other,NA
Netherlands,2011,Other,NA
Netherlands,2012,Other,NA
Netherlands,2013,Other,NA
Netherlands,2014,Other,NA
Netherlands,2015,Other,NA
Netherlands,2016,Other,NA
Netherlands,2017,Other,NA
New Zealand,1990,Energy,23785.67
New Zealand,1991,Energy,24151.53
New Zealand,1992,Energy,26055.67
New Zealand,1993,Energy,25485.25
New Zealand,1994,Energy,25771.39
New Zealand,1995,Energy,25735.69
New Zealand,1996,Energy,27298.06
New Zealand,1997,Energy,29251.4
New Zealand,1998,Energy,27730.81
New Zealand,1999,Energy,29158.82
New Zealand,2000,Energy,29947.83
New Zealand,2001,Energy,31974.43
New Zealand,2002,Energy,31994.59
New Zealand,2003,Energy,33475.23
New Zealand,2004,Energy,33029.97
New Zealand,2005,Energy,34529.59
New Zealand,2006,Energy,34714.54
New Zealand,2007,Energy,33389.32
New Zealand,2008,Energy,34789.32
New Zealand,2009,Energy,32103.26
New Zealand,2010,Energy,32170.44
New Zealand,2011,Energy,31260.08
New Zealand,2012,Energy,32801.56
New Zealand,2013,Energy,32133.7
New Zealand,2014,Energy,32318.91
New Zealand,2015,Energy,32395.89
New Zealand,2016,Energy,31103.81
New Zealand,2017,Energy,32876.58
New Zealand,1990,Industrial processes and product use,3579.87
New Zealand,1991,Industrial processes and product use,3728.55
New Zealand,1992,Industrial processes and product use,3373.79
New Zealand,1993,Industrial processes and product use,3213.44
New Zealand,1994,Industrial processes and product use,3083.17
New Zealand,1995,Industrial processes and product use,3171.28
New Zealand,1996,Industrial processes and product use,3366.37
New Zealand,1997,Industrial processes and product use,3223.97
New Zealand,1998,Industrial processes and product use,3254.86
New Zealand,1999,Industrial processes and product use,3387.66
New Zealand,2000,Industrial processes and product use,3425.57
New Zealand,2001,Industrial processes and product use,3539.15
New Zealand,2002,Industrial processes and product use,3654.44
New Zealand,2003,Industrial processes and product use,3885.62
New Zealand,2004,Industrial processes and product use,3918.35
New Zealand,2005,Industrial processes and product use,4029.38
New Zealand,2006,Industrial processes and product use,4141.47
New Zealand,2007,Industrial processes and product use,4398.85
New Zealand,2008,Industrial processes and product use,4296.8
New Zealand,2009,Industrial processes and product use,4177.2
New Zealand,2010,Industrial processes and product use,4536.01
New Zealand,2011,Industrial processes and product use,4620.32
New Zealand,2012,Industrial processes and product use,4666.82
New Zealand,2013,Industrial processes and product use,4828.03
New Zealand,2014,Industrial processes and product use,5035.05
New Zealand,2015,Industrial processes and product use,5288.36
New Zealand,2016,Industrial processes and product use,4987.13
New Zealand,2017,Industrial processes and product use,4968.56
New Zealand,1990,Agriculture,34257.22
New Zealand,1991,Agriculture,34454.65
New Zealand,1992,Agriculture,33929.78
New Zealand,1993,Agriculture,34324.75
New Zealand,1994,Agriculture,35537.32
New Zealand,1995,Agriculture,36108.81
New Zealand,1996,Agriculture,36391.67
New Zealand,1997,Agriculture,37292.87
New Zealand,1998,Agriculture,36635.75
New Zealand,1999,Agriculture,36864.96
New Zealand,2000,Agriculture,38060.44
New Zealand,2001,Agriculture,38782.88
New Zealand,2002,Agriculture,38889.83
New Zealand,2003,Agriculture,39437.1
New Zealand,2004,Agriculture,39486.99
New Zealand,2005,Agriculture,39873.8
New Zealand,2006,Agriculture,39825.34
New Zealand,2007,Agriculture,38789.83
New Zealand,2008,Agriculture,37490.37
New Zealand,2009,Agriculture,37565.82
New Zealand,2010,Agriculture,37728.7
New Zealand,2011,Agriculture,38377.16
New Zealand,2012,Agriculture,39222.46
New Zealand,2013,Agriculture,39290.96
New Zealand,2014,Agriculture,39734.27
New Zealand,2015,Agriculture,39335.92
New Zealand,2016,Agriculture,38925.85
New Zealand,2017,Agriculture,38880.72
New Zealand,1990,LULUCF,-31161.77
New Zealand,1991,LULUCF,-33565.8
New Zealand,1992,LULUCF,-33348.74
New Zealand,1993,LULUCF,-33487.67
New Zealand,1994,LULUCF,-32561
New Zealand,1995,LULUCF,-30740.56
New Zealand,1996,LULUCF,-29578.04
New Zealand,1997,LULUCF,-30027.14
New Zealand,1998,LULUCF,-30283.19
New Zealand,1999,LULUCF,-31978
New Zealand,2000,LULUCF,-31064.35
New Zealand,2001,LULUCF,-31030.6
New Zealand,2002,LULUCF,-28541.07
New Zealand,2003,LULUCF,-29686.27
New Zealand,2004,LULUCF,-29623.28
New Zealand,2005,LULUCF,-28805.08
New Zealand,2006,LULUCF,-26812.02
New Zealand,2007,LULUCF,-25361.64
New Zealand,2008,LULUCF,-32409.95
New Zealand,2009,LULUCF,-30377.06
New Zealand,2010,LULUCF,-31159.85
New Zealand,2011,LULUCF,-26566.17
New Zealand,2012,LULUCF,-25589.32
New Zealand,2013,LULUCF,-23098.09
New Zealand,2014,LULUCF,-25939.5
New Zealand,2015,LULUCF,-25324.75
New Zealand,2016,LULUCF,-24831.57
New Zealand,2017,LULUCF,-23958.45
New Zealand,1990,Waste,4041.86
New Zealand,1991,Waste,4152.51
New Zealand,1992,Waste,4257.74
New Zealand,1993,Waste,4356.35
New Zealand,1994,Waste,4307.13
New Zealand,1995,Waste,4392.35
New Zealand,1996,Waste,4481.34
New Zealand,1997,Waste,4555.21
New Zealand,1998,Waste,4611.37
New Zealand,1999,Waste,4667.57
New Zealand,2000,Waste,4742.08
New Zealand,2001,Waste,4802.9
New Zealand,2002,Waste,4844.53
New Zealand,2003,Waste,4788.97
New Zealand,2004,Waste,4812.06
New Zealand,2005,Waste,4833.84
New Zealand,2006,Waste,4757.33
New Zealand,2007,Waste,4743.78
New Zealand,2008,Waste,4686.75
New Zealand,2009,Waste,4627.32
New Zealand,2010,Waste,4526.05
New Zealand,2011,Waste,4417.86
New Zealand,2012,Waste,4360.36
New Zealand,2013,Waste,4285.19
New Zealand,2014,Waste,4219.11
New Zealand,2015,Waste,4179.04
New Zealand,2016,Waste,4116.48
New Zealand,2017,Waste,4124.75
New Zealand,1990,Other,3.64
New Zealand,1991,Other,3.63
New Zealand,1992,Other,3.63
New Zealand,1993,Other,3.62
New Zealand,1994,Other,3.64
New Zealand,1995,Other,3.63
New Zealand,1996,Other,3.61
New Zealand,1997,Other,3.61
New Zealand,1998,Other,3.6
New Zealand,1999,Other,3.6
New Zealand,2000,Other,3.6
New Zealand,2001,Other,3.6
New Zealand,2002,Other,3.61
New Zealand,2003,Other,3.62
New Zealand,2004,Other,3.62
New Zealand,2005,Other,3.62
New Zealand,2006,Other,3.61
New Zealand,2007,Other,3.63
New Zealand,2008,Other,3.66
New Zealand,2009,Other,3.67
New Zealand,2010,Other,3.69
New Zealand,2011,Other,3.7
New Zealand,2012,Other,3.48
New Zealand,2013,Other,2.78
New Zealand,2014,Other,2.79
New Zealand,2015,Other,2.81
New Zealand,2016,Other,2.84
New Zealand,2017,Other,2.86
Norway,1990,Energy,29775.14
Norway,1991,Energy,28880.3
Norway,1992,Energy,29930.3
Norway,1993,Energy,31008.38
Norway,1994,Energy,32548.6
Norway,1995,Energy,32971.45
Norway,1996,Energy,36156.29
Norway,1997,Energy,36075.84
Norway,1998,Energy,36175.72
Norway,1999,Energy,37013.49
Norway,2000,Energy,36427.74
Norway,2001,Energy,38299.12
Norway,2002,Energy,37941.68
Norway,2003,Energy,39332.94
Norway,2004,Energy,39128.72
Norway,2005,Energy,38715.96
Norway,2006,Energy,39618.79
Norway,2007,Energy,41218.18
Norway,2008,Energy,40016.37
Norway,2009,Energy,39947.81
Norway,2010,Energy,41525.15
Norway,2011,Energy,40673.59
Norway,2012,Energy,40180.32
Norway,2013,Energy,40002.51
Norway,2014,Energy,39953.43
Norway,2015,Energy,40247.76
Norway,2016,Energy,39267.4
Norway,2017,Energy,38412.33
Norway,1990,Industrial processes and product use,14497.94
Norway,1991,Industrial processes and product use,13248.27
Norway,1992,Industrial processes and product use,10605.84
Norway,1993,Industrial processes and product use,11381.16
Norway,1994,Industrial processes and product use,11688.93
Norway,1995,Industrial processes and product use,11602.67
Norway,1996,Industrial processes and product use,11389.21
Norway,1997,Industrial processes and product use,11496.16
Norway,1998,Industrial processes and product use,11748.29
Norway,1999,Industrial processes and product use,11957.31
Norway,2000,Industrial processes and product use,12096.55
Norway,2001,Industrial processes and product use,11619.21
Norway,2002,Industrial processes and product use,10996.98
Norway,2003,Industrial processes and product use,10211.18
Norway,2004,Industrial processes and product use,10963.53
Norway,2005,Industrial processes and product use,10622.99
Norway,2006,Industrial processes and product use,9747.32
Norway,2007,Industrial processes and product use,9851.49
Norway,2008,Industrial processes and product use,9710.98
Norway,2009,Industrial processes and product use,7370.96
Norway,2010,Industrial processes and product use,8182.84
Norway,2011,Industrial processes and product use,8249.18
Norway,2012,Industrial processes and product use,8199.8
Norway,2013,Industrial processes and product use,8266.05
Norway,2014,Industrial processes and product use,8416.48
Norway,2015,Industrial processes and product use,8469.73
Norway,2016,Industrial processes and product use,8623.86
Norway,2017,Industrial processes and product use,8631.88
Norway,1990,Agriculture,4693.88
Norway,1991,Agriculture,4628.04
Norway,1992,Agriculture,4595.68
Norway,1993,Agriculture,4592.4
Norway,1994,Agriculture,4595.69
Norway,1995,Agriculture,4580.58
Norway,1996,Agriculture,4672.37
Norway,1997,Agriculture,4620.06
Norway,1998,Agriculture,4611.22
Norway,1999,Agriculture,4627.02
Norway,2000,Agriculture,4485.73
Norway,2001,Agriculture,4432.29
Norway,2002,Agriculture,4411.64
Norway,2003,Agriculture,4479.13
Norway,2004,Agriculture,4446.69
Norway,2005,Agriculture,4452.67
Norway,2006,Agriculture,4367.79
Norway,2007,Agriculture,4361.56
Norway,2008,Agriculture,4346.77
Norway,2009,Agriculture,4327.23
Norway,2010,Agriculture,4248.61
Norway,2011,Agriculture,4227.09
Norway,2012,Agriculture,4246.52
Norway,2013,Agriculture,4315.55
Norway,2014,Agriculture,4378.57
Norway,2015,Agriculture,4422.19
Norway,2016,Agriculture,4458.8
Norway,2017,Agriculture,4468.85
Norway,1990,LULUCF,-9968.86
Norway,1991,LULUCF,-12802.57
Norway,1992,LULUCF,-13764.85
Norway,1993,LULUCF,-12637.93
Norway,1994,LULUCF,-14754.32
Norway,1995,LULUCF,-13824.44
Norway,1996,LULUCF,-16622.21
Norway,1997,LULUCF,-16476.05
Norway,1998,LULUCF,-19624.22
Norway,1999,LULUCF,-22096.98
Norway,2000,LULUCF,-24409.14
Norway,2001,LULUCF,-26316.51
Norway,2002,LULUCF,-27028.37
Norway,2003,LULUCF,-28482.96
Norway,2004,LULUCF,-27833.16
Norway,2005,LULUCF,-25142.59
Norway,2006,LULUCF,-27139.69
Norway,2007,LULUCF,-26914.17
Norway,2008,LULUCF,-27671.85
Norway,2009,LULUCF,-30348.59
Norway,2010,LULUCF,-26457.89
Norway,2011,LULUCF,-27950.11
Norway,2012,LULUCF,-24483.65
Norway,2013,LULUCF,-25215.36
Norway,2014,LULUCF,-24072.36
Norway,2015,LULUCF,-23212.72
Norway,2016,LULUCF,-23778.82
Norway,2017,LULUCF,-24990.96
Norway,1990,Waste,2243.43
Norway,1991,Waste,2219.26
Norway,1992,Waste,2189.44
Norway,1993,Waste,2172.02
Norway,1994,Waste,2162.6
Norway,1995,Waste,2123.61
Norway,1996,Waste,2073.33
Norway,1997,Waste,2030.04
Norway,1998,Waste,1890.54
Norway,1999,Waste,1767.55
Norway,2000,Waste,1821.94
Norway,2001,Waste,1767.19
Norway,2002,Waste,1678.71
Norway,2003,Waste,1671.05
Norway,2004,Waste,1664.46
Norway,2005,Waste,1575.25
Norway,2006,Waste,1593.46
Norway,2007,Waste,1582.15
Norway,2008,Waste,1521.79
Norway,2009,Waste,1532.49
Norway,2010,Waste,1510.14
Norway,2011,Waste,1488.18
Norway,2012,Waste,1463.64
Norway,2013,Waste,1431.13
Norway,2014,Waste,1378.77
Norway,2015,Waste,1310.35
Norway,2016,Waste,1257.77
Norway,2017,Waste,1199.48
Norway,1990,Other,NA
Norway,1991,Other,NA
Norway,1992,Other,NA
Norway,1993,Other,NA
Norway,1994,Other,NA
Norway,1995,Other,NA
Norway,1996,Other,NA
Norway,1997,Other,NA
Norway,1998,Other,NA
Norway,1999,Other,NA
Norway,2000,Other,NA
Norway,2001,Other,NA
Norway,2002,Other,NA
Norway,2003,Other,NA
Norway,2004,Other,NA
Norway,2005,Other,NA
Norway,2006,Other,NA
Norway,2007,Other,NA
Norway,2008,Other,NA
Norway,2009,Other,NA
Norway,2010,Other,NA
Norway,2011,Other,NA
Norway,2012,Other,NA
Norway,2013,Other,NA
Norway,2014,Other,NA
Norway,2015,Other,NA
Norway,2016,Other,NA
Norway,2017,Other,NA
Poland,1990,Energy,382821.05
Poland,1991,Energy,380884.64
Poland,1992,Energy,372178.41
Poland,1993,Energy,373802.81
Poland,1994,Energy,367497.72
Poland,1995,Energy,367832.29
Poland,1996,Energy,383036.35
Poland,1997,Energy,372991.82
Poland,1998,Energy,343513.83
Poland,1999,Energy,334874
Poland,2000,Energy,322170.47
Poland,2001,Energy,323174.53
Poland,2002,Energy,315763.38
Poland,2003,Energy,327240.06
Poland,2004,Energy,330922.34
Poland,2005,Energy,331239.12
Poland,2006,Energy,343045.78
Poland,2007,Energy,340513.84
Poland,2008,Energy,334912.06
Poland,2009,Energy,323791.27
Poland,2010,Energy,340898.85
Poland,2011,Energy,337601.73
Poland,2012,Energy,331678.57
Poland,2013,Energy,327958.19
Poland,2014,Energy,314089.59
Poland,2015,Energy,318446.48
Poland,2016,Energy,328953.87
Poland,2017,Energy,342088.54
Poland,1990,Industrial processes and product use,22701.35
