geotype,geoid,geoname,count,discuss,discussOppose,reducetax,reducetaxOppose,prioritycleanenergy,prioritycleanenergyOppose,localofficials,localofficialsOppose,governor,governorOppose,congress,congressOppose,president,presidentOppose,corporations,corporationsOppose,citizens,citizensOppose,regulate,regulateOppose,drilloffshore,drilloffshoreOppose,drillanwr,drillanwrOppose,fundrenewables,fundrenewablesOppose,rebates,rebatesOppose,mediaweekly,mediaweeklyOppose,gwvoteimp,gwvoteimpOppose,generaterenewable,generaterenewableOppose,exp,expOppose,teachgw,teachgwOppose,priority,priorityOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmus,harmusOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose,affectweather,affectweatherOppose
cd118,3912,"Congressional District 12, Ohio",607645,31.42,68.58,62.25,37.76,58.69,14.71,52.06,19.55,53.15,18.43,58.77,25.95,50.73,30.11,65.72,14.02,57.06,15.32,70.62,29.38,60.25,39.75,35.06,64.94,74.98,25.02,68.51,31.49,30.13,69.87,52.32,37.97,76.02,23.98,36.09,63.91,70.28,29.72,44.65,29.36,63.87,20.22,52.29,35.00,47.40,28.92,56.45,43.55,37.56,52.65,54.97,34.89,59.82,27.43,65.04,24.00,64.67,25.69,52.21,47.79,56.67,9.37
cd118,3913,"Congressional District 13, Ohio",620132,34.15,65.85,63.84,36.17,60.84,12.58,53.12,18.88,52.47,18.60,59.71,23.50,50.50,27.54,66.99,13.80,58.56,15.80,72.26,27.74,60.78,39.22,33.18,66.82,78.18,21.82,71.83,28.18,30.47,69.53,51.15,38.83,77.82,22.18,38.28,61.72,67.94,32.06,50.58,28.52,69.69,15.91,53.58,33.15,49.58,27.94,58.07,41.94,38.75,53.83,57.49,33.78,62.36,24.79,66.86,21.66,66.87,23.02,53.29,46.71,60.18,8.53
cd118,3914,"Congressional District 14, Ohio",627146,33.58,66.42,65.39,34.61,60.83,12.70,51.46,19.14,52.47,18.37,59.41,21.76,50.02,26.17,68.92,13.01,59.15,14.41,73.48,26.52,63.88,36.12,37.83,62.17,78.28,21.73,72.68,27.32,30.19,69.81,53.28,37.53,76.38,23.63,37.70,62.30,71.25,28.76,50.20,26.54,68.84,18.30,53.37,33.05,51.67,27.90,60.15,39.85,39.36,50.89,57.19,32.78,63.15,24.18,66.61,22.78,66.57,24.10,55.63,44.37,59.46,9.15
cd118,3915,"Congressional District 15, Ohio",595953,34.04,65.96,67.20,32.80,65.55,11.55,54.96,18.60,55.39,17.61,60.81,23.17,50.60,28.94,69.39,12.94,61.96,13.29,74.82,25.18,60.03,39.98,31.06,68.94,79.15,20.85,72.79,27.21,30.02,69.98,52.29,37.75,78.14,21.86,39.91,60.09,73.01,26.99,52.13,23.56,71.57,14.36,54.94,31.25,54.58,26.63,60.12,39.88,40.70,47.35,56.85,31.71,63.76,22.13,67.15,20.65,67.15,20.91,54.42,45.59,61.54,8.54
cd118,3902,"Congressional District 2, Ohio",610841,28.63,71.37,59.83,40.17,55.27,16.30,48.45,21.78,48.92,22.68,53.93,29.55,44.52,35.63,62.58,16.40,54.17,17.65,70.23,29.77,66.76,33.24,37.02,62.98,74.09,25.91,69.30,30.71,27.78,72.22,45.33,43.93,73.16,26.85,33.45,66.55,69.02,30.98,43.60,33.14,66.36,19.77,51.59,37.21,48.79,28.33,52.25,47.75,35.19,52.97,52.23,36.69,58.11,27.64,61.81,25.92,61.13,27.94,47.63,52.37,54.10,9.74
cd118,3903,"Congressional District 3, Ohio",611383,36.92,63.09,72.22,27.78,70.65,9.58,61.12,14.11,62.98,12.06,67.57,16.13,57.28,19.26,73.17,10.03,64.75,11.56,77.86,22.14,52.67,47.33,28.75,71.25,82.29,17.71,76.39,23.62,31.14,68.86,54.39,34.32,81.17,18.84,46.08,53.92,79.74,20.26,59.07,18.71,76.03,12.73,60.38,27.21,63.29,20.66,67.77,32.23,46.17,43.24,64.13,25.77,70.33,17.87,72.50,16.40,72.95,16.47,61.69,38.31,67.68,6.73
cd118,3904,"Congressional District 4, Ohio",604308,30.52,69.49,60.50,39.50,55.70,14.77,47.74,21.59,48.48,22.81,52.28,32.06,43.79,36.07,64.09,16.08,53.84,17.45,69.40,30.61,65.28,34.72,37.88,62.12,75.10,24.90,69.29,30.71,31.13,68.87,48.45,41.26,76.44,23.56,35.76,64.24,64.37,35.63,42.25,36.83,63.14,22.63,50.17,36.79,49.18,28.81,52.06,47.94,37.08,54.14,53.51,38.25,58.40,30.63,63.51,25.90,62.49,29.10,48.34,51.66,54.89,9.70
cd118,3905,"Congressional District 5, Ohio",611191,29.52,70.48,63.43,36.58,59.77,14.82,50.31,20.68,50.63,20.11,56.11,27.41,47.35,31.72,63.86,15.56,55.17,16.95,70.58,29.42,62.15,37.85,34.68,65.32,77.02,22.98,70.58,29.43,28.91,71.09,49.90,40.32,75.40,24.60,34.78,65.22,67.74,32.26,43.95,30.98,64.54,25.57,51.47,34.90,48.70,30.64,54.07,45.93,37.32,54.52,54.26,38.28,58.71,30.43,64.02,25.97,63.18,27.20,48.70,51.30,56.81,9.81
cd118,3906,"Congressional District 6, Ohio",626204,30.38,69.63,62.06,37.95,56.87,15.09,48.96,21.40,50.51,21.73,54.46,27.60,46.49,31.63,65.70,16.03,56.28,17.08,70.31,29.69,60.23,39.77,34.90,65.10,74.93,25.08,68.92,31.09,27.71,72.29,48.18,41.61,74.78,25.22,34.85,65.15,71.63,28.37,47.14,30.16,63.18,19.88,52.32,36.90,50.58,27.84,54.06,45.94,36.73,53.56,53.24,36.97,59.45,27.31,62.34,26.16,63.46,26.06,52.24,47.76,55.98,9.78
cd118,3907,"Congressional District 7, Ohio",617056,31.92,68.08,66.37,33.63,61.61,12.70,55.44,18.57,55.76,18.14,61.00,23.71,52.66,28.14,69.55,13.53,59.52,13.63,72.90,27.10,59.26,40.74,33.54,66.46,79.43,20.57,72.29,27.71,31.59,68.41,55.55,35.44,78.74,21.26,38.77,61.23,73.34,26.66,48.21,27.36,69.41,17.08,55.24,33.76,53.54,27.21,59.11,40.89,39.75,52.83,57.88,34.21,64.14,24.86,68.16,21.95,68.31,22.89,51.55,48.45,61.15,8.56
cd118,3908,"Congressional District 8, Ohio",599727,30.31,69.69,63.26,36.75,57.67,14.30,52.35,19.66,52.50,20.69,56.67,25.99,49.17,30.34,68.40,14.59,58.94,16.77,72.12,27.88,62.91,37.10,34.15,65.85,77.31,22.69,72.75,27.25,28.15,71.85,47.76,40.71,76.49,23.51,37.15,62.85,71.12,28.88,47.36,30.50,65.79,19.58,52.25,34.76,48.43,28.27,56.96,43.04,39.38,50.49,55.11,35.24,60.21,26.24,64.49,23.88,63.82,26.62,52.31,47.69,57.46,8.92
cd118,3909,"Congressional District 9, Ohio",611349,29.21,70.79,63.59,36.41,58.75,12.88,51.54,19.70,53.54,18.52,58.75,24.57,50.37,30.31,69.21,12.59,57.75,14.01,72.44,27.56,63.18,36.83,34.71,65.29,77.49,22.51,71.81,28.19,28.43,71.57,46.08,42.89,76.10,23.91,36.29,63.71,70.93,29.07,49.41,29.01,67.70,18.87,50.31,38.20,51.76,28.68,56.20,43.80,38.00,52.09,55.05,34.81,59.48,27.03,65.87,23.05,65.12,24.74,51.07,48.93,57.53,9.26
cd118,4001,"Congressional District 1, Oklahoma",596244,29.42,70.58,57.85,42.15,58.38,17.22,51.99,22.58,50.50,21.06,56.19,30.40,48.81,34.71,63.37,17.92,56.49,19.29,66.41,33.59,66.31,33.69,36.82,63.18,72.50,27.50,67.05,32.96,28.26,71.74,53.82,36.21,73.98,26.02,37.19,62.81,64.39,35.61,46.29,30.30,65.62,23.02,51.14,35.50,43.93,30.42,56.09,43.91,38.87,50.96,52.83,36.61,57.27,29.17,59.98,27.91,60.81,29.06,49.82,50.18,52.76,10.01
cd118,4002,"Congressional District 2, Oklahoma",613394,28.21,71.79,58.35,41.65,58.01,17.89,48.85,23.10,47.37,21.52,53.63,29.50,44.42,34.46,60.85,16.37,52.96,17.40,65.84,34.17,63.18,36.82,38.65,61.35,72.67,27.33,67.35,32.65,25.77,74.23,49.20,40.27,73.60,26.40,36.23,63.77,68.04,31.97,44.95,31.90,62.47,21.10,50.61,34.73,43.68,28.41,54.33,45.67,37.68,50.79,51.50,36.48,56.79,28.41,58.18,28.43,59.06,29.15,48.05,51.95,49.67,10.21
cd118,4003,"Congressional District 3, Oklahoma",594630,29.96,70.04,61.71,38.29,61.50,15.62,50.24,22.60,50.02,20.71,54.64,29.23,46.40,32.59,62.13,16.13,55.26,19.13,68.05,31.95,61.92,38.08,38.68,61.33,74.61,25.40,67.61,32.39,28.19,71.81,49.99,39.13,74.88,25.12,38.38,61.62,69.98,30.02,49.16,27.75,66.01,24.66,51.20,34.20,45.31,28.77,56.01,43.99,41.54,48.94,55.51,35.27,59.98,28.48,63.17,25.97,63.20,27.76,51.27,48.73,51.85,9.79
cd118,4004,"Congressional District 4, Oklahoma",612185,31.65,68.36,62.35,37.65,61.02,14.92,52.06,22.07,50.18,21.68,54.67,28.13,46.33,32.07,62.53,14.94,55.87,16.84,68.66,31.34,60.87,39.13,33.57,66.43,76.26,23.74,69.93,30.07,28.63,71.37,52.04,37.69,76.13,23.87,39.71,60.29,70.80,29.20,48.91,28.70,66.48,20.59,52.84,33.98,46.83,29.96,56.69,43.31,40.42,51.82,54.08,37.83,60.40,28.75,63.30,26.30,62.96,29.64,54.31,45.69,54.26,9.56
cd118,4005,"Congressional District 5, Oklahoma",603598,30.75,69.25,60.78,39.22,62.58,15.42,50.75,21.76,50.69,20.30,56.03,28.53,47.63,32.94,64.53,14.98,56.20,16.52,68.20,31.80,62.73,37.27,38.88,61.12,75.34,24.66,70.84,29.16,28.61,71.39,51.31,38.48,75.54,24.46,39.10,60.90,67.98,32.02,47.69,31.55,65.78,23.15,52.76,34.00,46.00,30.85,58.55,41.45,39.12,54.02,54.84,37.02,58.09,29.57,62.45,27.17,62.95,29.66,48.69,51.32,53.34,9.90
cd118,4101,"Congressional District 1, Oregon",564997,49.30,50.71,73.63,26.37,73.77,9.14,60.93,16.74,57.52,18.36,73.47,17.20,63.10,19.68,77.84,10.70,70.63,10.90,78.60,21.40,35.04,64.96,21.55,78.45,83.44,16.56,78.68,21.32,43.23,56.77,65.94,25.81,83.21,16.79,53.63,46.37,82.68,17.32,67.16,17.50,81.13,10.76,68.46,20.96,73.42,17.48,74.02,25.98,52.15,41.18,69.26,24.19,76.19,16.93,77.70,15.12,78.30,15.72,69.03,30.97,73.52,6.39
cd118,4102,"Congressional District 2, Oregon",557093,34.86,65.14,61.69,38.31,62.74,13.26,50.40,23.75,44.77,31.75,55.06,30.84,47.81,34.87,63.89,17.15,59.40,17.86,69.34,30.66,56.34,43.66,31.85,68.15,77.52,22.48,70.22,29.78,37.14,62.86,50.34,38.31,76.37,23.63,42.15,57.85,70.99,29.01,47.37,33.22,68.19,21.14,50.27,35.79,49.80,27.57,58.59,41.41,42.23,51.92,57.36,36.16,65.63,25.83,68.00,23.43,68.66,24.97,56.30,43.71,59.01,9.05
cd118,4103,"Congressional District 3, Oregon",562280,49.25,50.75,72.52,27.48,71.00,10.22,61.35,17.21,57.40,20.33,68.77,19.70,61.52,22.09,74.81,11.16,68.50,11.32,78.59,21.41,41.53,58.47,24.06,75.94,82.16,17.85,76.38,23.62,42.88,57.12,66.30,24.75,82.45,17.56,53.77,46.23,79.52,20.48,65.48,18.62,78.77,14.70,65.43,24.58,66.83,19.11,72.01,27.99,50.72,43.16,69.00,23.97,75.44,17.03,76.02,16.24,76.75,16.47,68.07,31.93,70.23,6.54
cd118,4104,"Congressional District 4, Oregon",582361,41.74,58.26,66.79,33.21,67.37,11.98,55.33,21.09,49.02,26.24,63.50,27.43,54.90,29.42,70.21,14.45,62.80,14.56,73.21,26.79,49.48,50.52,30.05,69.95,78.01,21.99,71.62,28.38,40.26,59.74,60.12,30.25,79.20,20.80,47.26,52.74,74.33,25.67,56.45,24.93,73.32,15.23,57.17,30.01,59.99,24.59,64.09,35.92,44.44,47.79,62.34,29.89,69.74,20.99,70.99,20.32,70.86,21.54,59.66,40.34,63.05,8.25
cd118,4105,"Congressional District 5, Oregon",558272,42.14,57.86,64.99,35.01,65.29,12.67,54.58,21.29,49.26,26.74,60.54,24.88,52.17,26.55,67.01,14.34,62.66,15.45,73.82,26.18,47.96,52.04,25.65,74.35,79.37,20.63,74.23,25.77,39.39,60.61,56.00,33.39,79.53,20.47,47.12,52.88,75.85,24.15,56.16,26.23,73.77,15.61,56.68,30.24,59.76,23.76,64.06,35.94,45.55,49.49,62.26,32.24,70.05,22.68,72.31,20.42,73.35,21.36,58.30,41.70,64.38,7.90
cd118,4106,"Congressional District 6, Oregon",548390,42.19,57.81,67.31,32.70,67.05,11.77,57.27,20.41,51.23,24.92,62.28,25.50,54.58,28.13,66.77,16.14,61.67,15.94,74.53,25.47,47.97,52.03,26.98,73.03,79.69,20.31,72.25,27.75,38.75,61.25,58.90,31.38,79.80,20.21,48.20,51.81,75.61,24.39,57.92,23.69,74.04,15.74,59.07,29.52,57.90,23.43,66.02,33.99,46.73,46.70,63.01,30.16,70.42,20.32,71.37,19.29,72.11,21.21,56.83,43.18,64.57,7.62
cd118,4201,"Congressional District 1, Pennsylvania",608475,34.19,65.81,70.64,29.37,62.72,10.55,55.40,19.73,53.42,20.42,60.91,24.04,52.45,27.79,69.76,11.84,61.58,12.88,76.90,23.10,61.27,38.73,31.03,68.97,79.77,20.23,76.15,23.86,32.66,67.34,56.79,33.70,79.11,20.89,41.72,58.28,73.76,26.24,50.30,28.48,67.45,19.11,56.31,30.83,54.69,27.05,61.59,38.41,41.45,53.53,58.52,35.57,64.70,25.05,68.68,21.69,68.69,23.36,53.28,46.72,61.39,7.65
cd118,4210,"Congressional District 10, Pennsylvania",602321,30.71,69.29,66.03,33.97,61.79,11.57,54.35,19.45,52.40,19.11,57.31,22.67,48.65,26.54,66.54,12.61,59.08,14.23,72.68,27.32,61.76,38.24,38.67,61.33,76.86,23.14,73.64,26.36,29.00,71.00,52.29,37.64,75.68,24.32,36.71,63.29,71.16,28.85,48.81,27.13,70.47,16.93,56.98,30.16,54.04,27.14,59.93,40.07,40.22,52.99,57.08,35.97,63.25,27.69,67.32,22.95,67.83,22.52,48.97,51.03,59.51,8.43
cd118,4211,"Congressional District 11, Pennsylvania",590644,30.67,69.33,66.70,33.30,59.14,11.64,53.09,20.41,52.99,22.05,57.90,24.56,49.08,27.64,66.83,15.77,58.25,15.01,74.05,25.95,59.43,40.58,30.81,69.19,75.51,24.49,72.51,27.49,30.44,69.56,51.37,37.02,77.28,22.72,37.88,62.12,72.91,27.10,45.15,27.71,66.82,18.44,51.96,34.85,54.57,25.45,59.19,40.82,41.11,51.35,56.53,36.49,62.85,27.05,67.09,23.17,66.66,24.94,51.62,48.38,60.17,8.30
cd118,4212,"Congressional District 12, Pennsylvania",628236,35.19,64.81,71.51,28.49,65.70,10.22,55.66,17.43,56.01,18.23,61.75,21.50,53.74,24.16,70.88,13.35,61.85,13.06,77.47,22.53,55.96,44.04,29.71,70.29,79.46,20.54,76.01,23.99,34.07,65.93,55.36,33.71,80.30,19.70,42.68,57.32,77.54,22.46,53.75,22.62,73.68,15.31,61.00,27.55,57.43,22.68,63.24,36.76,43.91,47.04,62.21,29.30,66.35,22.21,70.25,19.01,70.57,19.64,58.06,41.94,64.66,6.66
cd118,4213,"Congressional District 13, Pennsylvania",609470,28.25,71.75,60.58,39.42,55.37,15.87,47.29,23.97,46.77,27.47,53.72,31.50,44.58,38.60,61.89,17.83,53.21,19.97,69.86,30.14,66.93,33.08,37.18,62.82,71.91,28.09,70.14,29.86,28.02,71.98,47.86,41.44,72.53,27.47,32.25,67.75,66.52,33.48,42.87,35.22,61.31,25.77,48.73,37.04,44.49,32.71,52.06,47.94,34.34,57.90,51.68,39.14,56.47,32.28,59.38,29.25,59.14,30.07,45.25,54.76,54.46,9.86
cd118,4214,"Congressional District 14, Pennsylvania",623147,25.97,74.03,59.49,40.51,53.27,14.37,47.81,24.23,46.40,26.13,52.61,28.75,45.11,33.90,63.58,16.28,54.08,18.73,67.81,32.19,61.45,38.55,36.81,63.19,71.04,28.96,68.46,31.54,27.39,72.61,45.88,42.25,71.94,28.06,31.75,68.25,61.01,38.99,41.89,36.16,62.03,20.81,51.54,34.33,46.77,31.28,52.92,47.08,35.82,55.73,53.09,38.09,58.53,29.74,61.58,27.98,61.13,29.07,47.14,52.86,53.26,9.73
cd118,4215,"Congressional District 15, Pennsylvania",624019,27.28,72.72,59.80,40.20,57.11,14.03,47.21,23.43,47.56,26.29,54.02,31.15,45.71,35.31,62.00,18.15,52.87,17.96,70.47,29.53,64.93,35.08,34.17,65.83,74.36,25.64,69.05,30.95,28.57,71.43,49.45,40.28,73.52,26.48,32.07,67.93,67.30,32.70,44.03,33.58,61.43,25.26,49.20,37.77,47.84,30.70,53.92,46.08,35.92,54.59,53.88,36.97,59.24,28.45,61.21,28.79,60.55,30.12,47.04,52.96,52.68,9.68
cd118,4216,"Congressional District 16, Pennsylvania",612106,29.93,70.08,60.09,39.91,53.45,13.27,48.24,22.08,47.23,22.93,51.00,26.70,44.77,29.30,62.80,11.86,53.24,16.13,70.04,29.96,68.57,31.43,38.77,61.23,76.29,23.72,71.71,28.29,29.13,70.87,47.64,41.32,74.22,25.78,34.12,65.88,64.11,35.89,41.48,32.75,64.61,22.33,47.05,38.65,46.08,30.22,55.34,44.66,36.11,54.42,53.04,36.71,57.46,29.50,61.20,27.15,61.65,28.29,46.85,53.16,56.07,8.96
cd118,4217,"Congressional District 17, Pennsylvania",609867,40.08,59.92,71.60,28.40,65.97,9.64,56.58,17.96,56.63,17.74,64.80,21.27,57.81,23.03,71.78,11.97,61.87,12.71,79.03,20.97,52.57,47.43,26.04,73.96,80.37,19.63,76.71,23.29,34.21,65.79,58.04,32.40,78.68,21.32,42.95,57.05,75.83,24.17,57.86,23.40,74.58,15.56,60.48,27.99,61.37,22.57,65.99,34.01,44.19,48.53,62.76,28.76,68.03,21.45,70.62,19.28,71.36,19.44,61.72,38.28,65.95,7.13
cd118,4202,"Congressional District 2, Pennsylvania",580083,41.28,58.72,82.62,17.38,77.14,5.84,68.10,12.23,67.37,11.20,73.06,11.58,66.25,13.27,77.59,8.68,71.41,8.72,83.76,16.24,53.98,46.02,19.66,80.34,84.40,15.61,80.86,19.14,32.09,67.91,71.01,20.93,84.35,15.66,53.73,46.27,85.14,14.87,71.16,10.46,80.51,6.74,70.92,21.50,68.91,13.74,79.13,20.88,59.07,31.84,74.01,16.96,77.55,12.09,78.69,10.76,79.77,10.79,72.06,27.94,75.96,4.22
cd118,4203,"Congressional District 3, Pennsylvania",615350,44.30,55.70,83.93,16.07,79.25,5.42,71.26,10.21,71.47,9.52,78.06,10.09,69.09,11.29,80.80,7.91,74.74,7.86,85.52,14.48,48.34,51.66,20.38,79.63,85.33,14.67,81.97,18.03,33.05,66.95,74.20,19.03,85.91,14.09,57.92,42.08,87.11,12.90,73.09,9.40,84.79,5.07,72.72,19.18,73.54,12.08,79.83,20.17,59.11,31.84,74.53,16.41,79.53,9.98,79.77,9.21,80.84,8.76,73.10,26.91,78.62,3.74
cd118,4204,"Congressional District 4, Pennsylvania",606804,38.12,61.88,69.91,30.09,67.44,10.04,56.79,18.91,55.30,19.92,65.25,21.84,55.92,24.39,73.74,12.01,65.43,12.11,77.24,22.76,50.26,49.74,26.25,73.75,80.37,19.63,75.90,24.10,33.47,66.53,56.37,33.09,78.59,21.41,42.00,58.00,77.09,22.91,56.89,21.55,74.64,12.43,62.06,28.78,59.14,24.45,67.81,32.20,45.18,46.47,61.89,30.09,69.13,21.11,71.15,18.65,70.84,19.49,58.20,41.80,65.57,7.35
cd118,4205,"Congressional District 5, Pennsylvania",592721,35.38,64.62,73.71,26.29,67.08,9.27,60.10,16.25,58.62,17.34,66.36,18.97,57.11,21.94,71.75,12.64,65.11,11.95,77.85,22.15,53.79,46.21,24.53,75.47,80.39,19.61,76.82,23.18,32.29,67.71,61.53,29.05,81.28,18.73,46.74,53.26,81.52,18.48,58.82,18.23,77.00,10.72,60.76,26.46,62.61,20.21,69.66,30.35,49.26,41.17,66.46,23.64,70.83,17.32,73.03,15.81,73.13,16.41,62.97,37.03,68.62,5.97
cd118,4206,"Congressional District 6, Pennsylvania",591086,38.99,61.01,69.25,30.75,67.04,10.71,56.98,18.40,56.56,18.72,63.65,20.30,56.50,23.66,73.06,11.28,63.29,13.33,76.30,23.70,55.03,44.97,30.43,69.57,79.29,20.72,76.17,23.83,33.05,66.95,61.16,30.36,78.43,21.57,42.08,57.92,74.34,25.66,55.97,23.45,73.81,15.08,60.88,28.61,60.92,23.88,66.55,33.45,44.15,47.94,62.69,29.81,68.30,21.40,70.42,20.60,70.50,21.38,58.83,41.17,65.15,7.52
cd118,4207,"Congressional District 7, Pennsylvania",606140,29.90,70.10,66.57,33.43,63.09,11.85,52.52,20.78,51.49,22.85,58.87,25.53,50.76,28.75,67.12,13.77,60.71,15.19,74.93,25.07,58.80,41.20,33.25,66.75,75.95,24.05,72.85,27.15,28.99,71.01,54.60,34.95,76.84,23.16,37.25,62.75,71.90,28.10,49.25,24.72,69.74,18.45,54.68,33.19,55.19,25.88,60.64,39.36,40.12,52.44,56.88,35.64,62.67,25.72,66.99,22.70,67.68,23.09,52.44,47.57,59.28,8.09
cd118,4208,"Congressional District 8, Pennsylvania",612903,33.06,66.94,67.59,32.41,62.46,11.43,55.60,20.41,54.27,21.28,61.17,24.96,54.90,27.54,67.36,14.67,58.25,15.86,74.58,25.42,61.54,38.46,32.47,67.53,76.35,23.65,73.80,26.20,29.94,70.06,61.50,30.85,76.56,23.44,38.26,61.74,75.90,24.10,52.82,23.38,69.92,18.42,54.74,32.71,52.20,26.43,62.90,37.10,43.12,47.56,59.57,31.46,64.83,24.16,67.02,22.32,67.85,23.53,55.77,44.23,59.67,8.20
cd118,4209,"Congressional District 9, Pennsylvania",611275,27.49,72.51,61.45,38.55,59.84,13.16,50.00,22.02,49.30,24.22,54.03,29.01,46.59,33.59,68.77,13.52,55.29,15.74,71.47,28.53,65.32,34.68,34.17,65.83,74.47,25.53,68.67,31.33,28.81,71.19,49.17,40.22,74.13,25.87,33.10,66.90,69.21,30.79,45.38,30.88,64.67,22.01,50.72,36.25,46.75,31.23,53.67,46.33,36.46,55.58,52.80,39.86,58.03,31.43,62.58,27.65,62.71,28.06,45.96,54.04,54.83,9.54
cd118,4401,"Congressional District 1, Rhode Island",438899,37.57,62.43,70.40,29.60,66.41,9.06,56.26,17.42,55.17,18.28,63.89,21.36,56.64,23.23,69.75,14.16,63.02,13.02,76.43,23.57,51.26,48.74,29.19,70.81,81.81,18.19,77.28,22.72,33.88,66.12,57.90,32.37,79.95,20.05,46.10,53.90,79.49,20.51,58.92,18.32,74.18,13.29,61.60,28.48,60.42,22.04,68.49,31.51,46.98,44.97,65.41,27.12,69.49,20.39,74.63,17.10,73.74,18.53,59.23,40.77,68.65,7.18
cd118,4402,"Congressional District 2, Rhode Island",447027,36.91,63.09,68.49,31.51,66.98,9.74,55.74,18.13,54.19,18.01,63.18,19.33,55.20,22.68,69.29,13.44,63.10,12.43,76.33,23.67,54.42,45.58,27.64,72.36,81.21,18.79,76.65,23.35,34.13,65.87,54.50,35.17,79.47,20.53,44.32,55.68,77.97,22.03,56.40,20.82,73.84,14.19,60.33,29.99,60.78,23.18,66.73,33.27,44.50,47.65,63.77,29.18,69.50,21.61,73.93,18.37,73.36,19.76,57.82,42.18,67.45,7.74
cd118,4501,"Congressional District 1, South Carolina",577797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4502,"Congressional District 2, South Carolina",568527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4503,"Congressional District 3, South Carolina",576976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4504,"Congressional District 4, South Carolina",569953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4505,"Congressional District 5, South Carolina",565457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4506,"Congressional District 6, South Carolina",587783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4507,"Congressional District 7, South Carolina",592332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4600,"Congressional District (At Large), South Dakota",673731,30.56,69.44,61.14,38.86,58.27,14.86,48.67,21.27,47.48,21.55,56.97,27.59,48.72,32.89,64.13,17.15,56.83,16.71,68.21,31.79,63.25,36.75,37.19,62.82,75.93,24.08,69.27,30.73,30.38,69.62,48.25,41.76,74.09,25.91,36.37,63.64,69.75,30.25,47.01,28.74,65.55,20.24,50.25,36.42,48.71,27.62,55.09,44.91,38.52,51.87,54.63,36.24,59.49,28.96,65.55,25.51,65.83,25.26,50.98,49.02,55.99,10.07
cd118,4701,"Congressional District 1, Tennessee",619714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4702,"Congressional District 2, Tennessee",614735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4703,"Congressional District 3, Tennessee",610666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4704,"Congressional District 4, Tennessee",592616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4705,"Congressional District 5, Tennessee",584521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4706,"Congressional District 6, Tennessee",608731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4707,"Congressional District 7, Tennessee",596923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4708,"Congressional District 8, Tennessee",592781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4709,"Congressional District 9, Tennessee",576604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4801,"Congressional District 1, Texas",583563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4810,"Congressional District 10, Texas",593157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4811,"Congressional District 11, Texas",555625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4812,"Congressional District 12, Texas",583661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd118,4813,"Congressional District 13, Texas",585807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
